episode,shots,reward
246,23,12
247,25,12
248,24,12
249,18,12
250,24,12
251,17,12
252,19,12
253,21,12
254,22,12
255,25,12
256,16,12
257,21,12
258,24,12
259,23,12
260,22,12
261,25,12
262,25,12
263,21,12
264,14,12
265,18,12
266,18,12
267,25,12
268,21,12
269,17,12
270,25,12
271,24,12
272,21,12
273,22,12
274,15,12
275,21,12
276,21,12
277,11,12
278,25,12
279,23,12
280,23,12
281,20,12
282,19,12
283,24,12
284,14,12
285,25,12
286,19,12
287,15,12
288,25,12
289,19,12
290,18,12
291,23,12
292,20,12
293,18,12
294,23,12
295,9,12
296,18,12
297,17,12
298,24,12
299,25,12
300,22,12
301,21,12
302,24,12
303,25,12
304,25,12
305,20,12
306,16,12
307,24,12
308,20,12
309,15,12
310,19,12
311,20,12
312,18,12
313,19,12
314,20,12
315,16,12
316,21,12
317,19,12
318,24,12
319,17,12
320,21,12
321,21,12
322,16,12
323,17,12
324,24,12
325,11,12
326,24,12
327,17,12
328,17,12
329,17,12
330,21,12
331,23,12
332,25,12
333,24,12
334,23,12
335,24,12
336,22,12
337,22,12
338,22,12
339,24,12
340,23,12
341,23,12
342,23,12
343,18,12
344,23,12
345,21,12
346,24,12
347,24,12
348,20,12
349,14,12
350,24,12
351,17,12
352,19,12
353,23,12
354,23,12
355,17,12
356,23,12
357,19,12
358,16,12
359,10,12
360,23,12
361,25,12
362,15,12
363,22,12
364,21,12
365,25,12
366,17,12
367,22,12
368,18,12
369,25,12
370,20,12
371,23,12
372,22,12
373,23,12
374,23,12
375,21,12
376,24,12
377,23,12
378,15,12
379,25,12
380,20,12
381,22,12
382,17,12
383,19,12
384,23,12
385,24,12
386,17,12
387,20,12
388,24,12
389,25,12
390,22,12
391,15,12
392,25,12
393,21,12
394,22,12
395,21,12
396,23,12
397,11,12
398,25,12
399,24,12
400,18,12
401,19,12
402,22,12
403,20,12
404,21,12
405,17,12
406,14,12
407,16,12
408,17,12
409,24,12
410,23,12
411,25,12
412,19,12
413,18,12
414,18,12
415,23,12
416,21,12
417,19,12
418,22,12
419,19,12
420,23,12
421,19,12
422,19,12
423,24,12
424,16,12
425,19,12
426,25,12
427,22,12
428,23,12
429,23,12
430,18,12
431,23,12
432,19,12
433,17,12
434,24,12
435,14,12
436,19,12
437,25,12
438,22,12
439,10,12
440,25,12
441,22,12
442,9,12
443,22,12
444,19,12
445,22,12
446,23,12
447,10,12
448,22,12
449,24,12
450,17,12
451,18,12
452,24,12
453,20,12
454,18,12
455,23,12
456,21,12
457,22,12
458,22,12
459,23,12
460,19,12
461,21,12
462,15,12
463,25,12
464,16,12
465,16,12
466,23,12
467,23,12
468,22,12
469,24,12
470,15,12
471,23,12
472,16,12
473,25,12
474,19,12
475,25,12
476,17,12
477,21,12
478,19,12
479,20,12
480,21,12
481,15,12
482,21,12
483,24,12
484,21,12
485,16,12
486,19,12
487,14,12
488,18,12
489,25,12
490,14,12
491,24,12
492,23,12
493,16,12
494,21,12
495,15,12
496,16,12
497,21,12
498,20,12
499,17,12
500,14,12
501,20,12
502,23,12
503,16,12
504,25,12
505,22,12
506,23,12
507,24,12
508,24,12
509,20,12
510,18,12
511,16,12
512,23,12
513,20,12
514,21,12
515,23,12
516,23,12
517,24,12
518,21,12
519,18,12
520,24,12
521,25,12
522,24,12
523,16,12
524,17,12
525,20,12
526,23,12
527,25,12
528,20,12
529,24,12
530,18,12
531,23,12
532,15,12
533,14,12
534,21,12
535,21,12
536,23,12
537,15,12
538,19,12
539,19,12
540,20,12
541,19,12
542,23,12
543,23,12
544,25,12
545,24,12
546,15,12
547,23,12
548,15,12
549,17,12
550,14,12
551,23,12
552,25,12
553,19,12
554,22,12
555,21,12
556,20,12
557,25,12
558,23,12
559,18,12
560,17,12
561,23,12
562,18,12
563,24,12
564,16,12
565,22,12
566,17,12
567,22,12
568,22,12
569,18,12
570,18,12
571,20,12
572,19,12
573,17,12
574,19,12
575,18,12
576,20,12
577,20,12
578,25,12
579,25,12
580,17,12
581,21,12
582,24,12
583,22,12
584,24,12
585,24,12
586,24,12
587,25,12
588,16,12
589,21,12
590,16,12
591,22,12
592,23,12
593,23,12
594,19,12
595,20,12
596,21,12
597,22,12
598,20,12
599,18,12
600,22,12
601,22,12
602,22,12
603,22,12
604,23,12
605,25,12
606,23,12
607,24,12
608,22,12
609,24,12
610,15,12
611,22,12
612,20,12
613,18,12
614,19,12
615,25,12
616,24,12
617,20,12
618,18,12
619,20,12
620,20,12
621,19,12
622,21,12
623,20,12
624,22,12
625,12,12
626,17,12
627,13,12
628,23,12
629,21,12
630,23,12
631,13,12
632,23,12
633,25,12
634,13,12
635,15,12
636,24,12
637,18,12
638,19,12
639,21,12
640,21,12
641,22,12
642,22,12
643,25,12
644,16,12
645,23,12
646,20,12
647,17,12
648,20,12
649,19,12
650,15,12
651,23,12
652,19,12
653,18,12
654,16,12
655,14,12
656,23,12
657,16,12
658,20,12
659,22,12
660,22,12
661,24,12
662,24,12
663,17,12
664,22,12
665,14,12
666,20,12
667,23,12
668,25,12
669,25,12
670,20,12
671,16,12
672,19,12
673,21,12
674,19,12
675,17,12
676,22,12
677,23,12
678,22,12
679,18,12
680,21,12
681,24,12
682,18,12
683,25,12
684,18,12
685,20,12
686,16,12
687,24,12
688,23,12
689,13,12
690,22,12
691,21,12
692,22,12
693,24,12
694,22,12
695,25,12
696,14,12
697,21,12
698,17,12
699,20,12
700,19,12
701,23,12
702,24,12
703,24,12
704,22,12
705,25,12
706,24,12
707,22,12
708,18,12
709,22,12
710,12,12
711,19,12
712,24,12
713,17,12
714,23,12
715,25,12
716,25,12
717,24,12
718,23,12
719,22,12
720,25,12
721,23,12
722,19,12
723,23,12
724,19,12
725,25,12
726,17,12
727,16,12
728,18,12
729,10,12
730,21,12
731,24,12
732,18,12
733,25,12
734,25,12
735,14,12
736,25,12
737,25,12
738,24,12
739,18,12
740,18,12
741,25,12
742,25,12
743,24,12
744,22,12
745,17,12
746,25,12
747,24,12
748,20,12
749,13,12
750,20,12
751,21,12
752,19,12
753,19,12
754,23,12
755,17,12
756,23,12
757,13,12
758,25,12
759,24,12
760,24,12
761,22,12
762,21,12
763,23,12
764,22,12
765,23,12
766,24,12
767,18,12
768,20,12
769,19,12
770,24,12
771,22,12
772,16,12
773,20,12
774,23,12
775,17,12
776,23,12
777,16,12
778,24,12
779,21,12
780,25,12
781,19,12
782,23,12
783,22,12
784,15,12
785,25,12
786,21,12
787,25,12
788,23,12
789,23,12
790,19,12
791,24,12
792,22,12
793,23,12
794,22,12
795,22,12
796,15,12
797,10,12
798,13,12
799,20,12
800,20,12
801,23,12
802,20,12
803,13,12
804,25,12
805,20,12
806,20,12
807,22,12
808,22,12
809,25,12
810,24,12
811,20,12
812,22,12
813,23,12
814,19,12
815,19,12
816,13,12
817,22,12
818,14,12
819,24,12
820,17,12
821,20,12
822,22,12
823,25,12
824,24,12
825,15,12
826,24,12
827,9,12
828,20,12
829,25,12
830,22,12
831,20,12
832,22,12
833,24,12
834,17,12
835,19,12
836,13,12
837,19,12
838,22,12
839,18,12
840,24,12
841,19,12
842,25,12
843,17,12
844,17,12
845,20,12
846,17,12
847,21,12
848,22,12
849,12,12
850,23,12
851,11,12
852,23,12
853,12,12
854,18,12
855,15,12
856,19,12
857,20,12
858,22,12
859,24,12
860,22,12
861,23,12
862,25,12
863,17,12
864,23,12
865,20,12
866,15,12
867,23,12
868,21,12
869,22,12
870,18,12
871,22,12
872,17,12
873,25,12
874,22,12
875,22,12
876,16,12
877,21,12
878,25,12
879,21,12
880,23,12
881,19,12
882,18,12
883,22,12
884,23,12
885,17,12
886,20,12
887,16,12
888,22,12
889,20,12
890,20,12
891,22,12
892,11,12
893,20,12
894,19,12
895,20,12
896,20,12
897,14,12
898,15,12
899,23,12
900,24,12
901,22,12
902,20,12
903,22,12
904,24,12
905,18,12
906,21,12
907,25,12
908,19,12
909,25,12
910,24,12
911,23,12
912,18,12
913,17,12
914,23,12
915,24,12
916,25,12
917,22,12
918,20,12
919,24,12
920,23,12
921,20,12
922,16,12
923,15,12
924,25,12
925,23,12
926,22,12
927,24,12
928,24,12
929,23,12
930,25,12
931,25,12
932,16,12
933,24,12
934,17,12
935,13,12
936,19,12
937,19,12
938,18,12
939,23,12
940,20,12
941,19,12
942,19,12
943,13,12
944,19,12
945,19,12
946,24,12
947,18,12
948,20,12
949,22,12
950,14,12
951,22,12
952,19,12
953,21,12
954,21,12
955,21,12
956,24,12
957,15,12
958,23,12
959,25,12
960,20,12
961,18,12
962,15,12
963,21,12
964,17,12
965,22,12
966,24,12
967,19,12
968,25,12
969,23,12
970,13,12
971,18,12
972,25,12
973,23,12
974,24,12
975,25,12
976,13,12
977,23,12
978,24,12
979,18,12
980,15,12
981,21,12
982,24,12
983,18,12
984,21,12
985,21,12
986,18,12
987,17,12
988,15,12
989,19,12
990,22,12
991,23,12
992,18,12
993,25,12
994,20,12
995,22,12
996,13,12
997,22,12
998,18,12
999,23,12
1000,21,12
1001,24,12
1002,21,12
1003,25,12
1004,21,12
1005,24,12
1006,22,12
1007,24,12
1008,21,12
1009,23,12
1010,25,12
1011,25,12
1012,23,12
1013,20,12
1014,23,12
1015,22,12
1016,23,12
1017,18,12
1018,20,12
1019,23,12
1020,20,12
1021,24,12
1022,16,12
1023,18,12
1024,20,12
1025,21,12
1026,19,12
1027,22,12
1028,13,12
1029,23,12
1030,24,12
1031,16,12
1032,21,12
1033,19,12
1034,19,12
1035,24,12
1036,25,12
1037,20,12
1038,23,12
1039,25,12
1040,21,12
1041,25,12
1042,25,12
1043,21,12
1044,25,12
1045,25,12
1046,19,12
1047,16,12
1048,21,12
1049,20,12
1050,12,12
1051,25,12
1052,22,12
1053,23,12
1054,24,12
1055,21,12
1056,25,12
1057,18,12
1058,25,12
1059,20,12
1060,24,12
1061,21,12
1062,25,12
1063,25,12
1064,21,12
1065,19,12
1066,20,12
1067,22,12
1068,23,12
1069,22,12
1070,21,12
1071,24,12
1072,21,12
1073,24,12
1074,19,12
1075,18,12
1076,24,12
1077,20,12
1078,22,12
1079,19,12
1080,19,12
1081,23,12
1082,21,12
1083,23,12
1084,21,12
1085,23,12
1086,17,12
1087,25,12
1088,20,12
1089,18,12
1090,21,12
1091,13,12
1092,20,12
1093,25,12
1094,21,12
1095,13,12
1096,24,12
1097,17,12
1098,16,12
1099,25,12
1100,16,12
1101,25,12
1102,25,12
1103,25,12
1104,21,12
1105,24,12
1106,24,12
1107,24,12
1108,20,12
1109,22,12
1110,23,12
1111,24,12
1112,22,12
1113,17,12
1114,23,12
1115,20,12
1116,24,12
1117,24,12
1118,19,12
1119,21,12
1120,25,12
1121,22,12
1122,24,12
1123,15,12
1124,20,12
1125,20,12
1126,25,12
1127,16,12
1128,20,12
1129,20,12
1130,19,12
1131,23,12
1132,20,12
1133,20,12
1134,25,12
1135,22,12
1136,24,12
1137,20,12
1138,16,12
1139,23,12
1140,23,12
1141,20,12
1142,20,12
1143,23,12
1144,23,12
1145,20,12
1146,21,12
1147,20,12
1148,22,12
1149,24,12
1150,21,12
1151,21,12
1152,20,12
1153,23,12
1154,24,12
1155,22,12
1156,19,12
1157,21,12
1158,14,12
1159,21,12
1160,20,12
1161,24,12
1162,23,12
1163,12,12
1164,24,12
1165,17,12
1166,20,12
1167,24,12
1168,20,12
1169,19,12
1170,25,12
1171,21,12
1172,16,12
1173,25,12
1174,22,12
1175,13,12
1176,23,12
1177,22,12
1178,18,12
1179,25,12
1180,19,12
1181,22,12
1182,21,12
1183,21,12
1184,21,12
1185,21,12
1186,23,12
1187,21,12
1188,19,12
1189,19,12
1190,25,12
1191,22,12
1192,25,12
1193,22,12
1194,16,12
1195,22,12
1196,21,12
1197,17,12
1198,17,12
1199,17,12
1200,20,12
1201,25,12
1202,19,12
1203,24,12
1204,19,12
1205,18,12
1206,20,12
1207,12,12
1208,18,12
1209,18,12
1210,22,12
1211,14,12
1212,17,12
1213,20,12
1214,18,12
1215,21,12
1216,24,12
1217,21,12
1218,22,12
1219,24,12
1220,25,12
1221,24,12
1222,23,12
1223,20,12
1224,16,12
1225,21,12
1226,24,12
1227,22,12
1228,23,12
1229,21,12
1230,25,12
1231,22,12
1232,23,12
1233,22,12
1234,13,12
1235,25,12
1236,25,12
1237,24,12
1238,19,12
1239,18,12
1240,23,12
1241,22,12
1242,23,12
1243,13,12
1244,23,12
1245,24,12
1246,14,12
1247,22,12
1248,12,12
1249,19,12
1250,25,12
1251,21,12
1252,15,12
1253,20,12
1254,22,12
1255,16,12
1256,25,12
1257,19,12
1258,24,12
1259,23,12
1260,25,12
1261,24,12
1262,20,12
1263,22,12
1264,21,12
1265,20,12
1266,25,12
1267,23,12
1268,24,12
1269,18,12
1270,21,12
1271,22,12
1272,16,12
1273,15,12
1274,12,12
1275,20,12
1276,24,12
1277,20,12
1278,21,12
1279,20,12
1280,21,12
1281,25,12
1282,14,12
1283,23,12
1284,21,12
1285,21,12
1286,24,12
1287,19,12
1288,19,12
1289,25,12
1290,24,12
1291,19,12
1292,15,12
1293,22,12
1294,19,12
1295,23,12
1296,13,12
1297,25,12
1298,8,12
1299,24,12
1300,20,12
1301,23,12
1302,25,12
1303,20,12
1304,15,12
1305,18,12
1306,22,12
1307,19,12
1308,18,12
1309,25,12
1310,18,12
1311,25,12
1312,17,12
1313,17,12
1314,15,12
1315,16,12
1316,20,12
1317,24,12
1318,19,12
1319,22,12
1320,13,12
1321,16,12
1322,24,12
1323,24,12
1324,20,12
1325,25,12
1326,25,12
1327,18,12
1328,20,12
1329,19,12
1330,25,12
1331,19,12
1332,24,12
1333,20,12
1334,22,12
1335,23,12
1336,21,12
1337,22,12
1338,22,12
1339,14,12
1340,23,12
1341,21,12
1342,24,12
1343,21,12
1344,15,12
1345,22,12
1346,13,12
1347,24,12
1348,19,12
1349,22,12
1350,17,12
1351,25,12
1352,21,12
1353,21,12
1354,16,12
1355,18,12
1356,20,12
1357,24,12
1358,24,12
1359,19,12
1360,24,12
1361,21,12
1362,20,12
1363,24,12
1364,25,12
1365,17,12
1366,25,12
1367,18,12
1368,21,12
1369,16,12
1370,19,12
1371,25,12
1372,23,12
1373,24,12
1374,19,12
1375,22,12
1376,16,12
1377,14,12
1378,24,12
1379,25,12
1380,14,12
1381,17,12
1382,21,12
1383,21,12
1384,18,12
1385,23,12
1386,23,12
1387,23,12
1388,25,12
1389,20,12
1390,25,12
1391,19,12
1392,21,12
1393,21,12
1394,21,12
1395,22,12
1396,18,12
1397,18,12
1398,9,12
1399,22,12
1400,20,12
1401,25,12
1402,18,12
1403,25,12
1404,21,12
1405,24,12
1406,24,12
1407,20,12
1408,22,12
1409,19,12
1410,22,12
1411,14,12
1412,21,12
1413,22,12
1414,17,12
1415,22,12
1416,15,12
1417,21,12
1418,22,12
1419,23,12
1420,22,12
1421,25,12
1422,17,12
1423,20,12
1424,21,12
1425,18,12
1426,24,12
1427,17,12
1428,12,12
1429,22,12
1430,21,12
1431,22,12
1432,20,12
1433,22,12
1434,17,12
1435,13,12
1436,24,12
1437,16,12
1438,21,12
1439,23,12
1440,23,12
1441,25,12
1442,20,12
1443,22,12
1444,20,12
1445,13,12
1446,19,12
1447,19,12
1448,19,12
1449,23,12
1450,25,12
1451,6,12
1452,22,12
1453,25,12
1454,21,12
1455,22,12
1456,23,12
1457,22,12
1458,24,12
1459,22,12
1460,20,12
1461,19,12
1462,19,12
1463,24,12
1464,23,12
1465,8,12
1466,14,12
1467,22,12
1468,18,12
1469,24,12
1470,22,12
1471,25,12
1472,19,12
1473,20,12
1474,23,12
1475,20,12
1476,25,12
1477,25,12
1478,19,12
1479,20,12
1480,19,12
1481,24,12
1482,21,12
1483,12,12
1484,18,12
1485,20,12
1486,25,12
1487,23,12
1488,21,12
1489,20,12
1490,25,12
1491,24,12
1492,18,12
1493,12,12
1494,25,12
1495,24,12
1496,23,12
1497,18,12
1498,23,12
1499,22,12
1500,19,12
1501,20,12
1502,24,12
1503,19,12
1504,20,12
1505,25,12
1506,22,12
1507,17,12
1508,15,12
1509,23,12
1510,21,12
1511,20,12
1512,24,12
1513,20,12
1514,18,12
1515,16,12
1516,21,12
1517,24,12
1518,24,12
1519,25,12
1520,24,12
1521,21,12
1522,23,12
1523,18,12
1524,22,12
1525,25,12
1526,21,12
1527,15,12
1528,22,12
1529,19,12
1530,17,12
1531,20,12
1532,25,12
1533,25,12
1534,19,12
1535,22,12
1536,18,12
1537,23,12
1538,20,12
1539,21,12
1540,21,12
1541,22,12
1542,24,12
1543,24,12
1544,15,12
1545,20,12
1546,22,12
1547,24,12
1548,19,12
1549,18,12
1550,22,12
1551,23,12
1552,19,12
1553,25,12
1554,20,12
1555,21,12
1556,23,12
1557,23,12
1558,21,12
1559,19,12
1560,24,12
1561,22,12
1562,17,12
1563,22,12
1564,23,12
1565,19,12
1566,25,12
1567,18,12
1568,19,12
1569,18,12
1570,20,12
1571,23,12
1572,20,12
1573,25,12
1574,25,12
1575,24,12
1576,23,12
1577,19,12
1578,11,12
1579,18,12
1580,22,12
1581,18,12
1582,19,12
1583,21,12
1584,17,12
1585,21,12
1586,16,12
1587,18,12
1588,23,12
1589,22,12
1590,23,12
1591,25,12
1592,18,12
1593,18,12
1594,21,12
1595,21,12
1596,18,12
1597,21,12
1598,15,12
1599,23,12
1600,21,12
1601,23,12
1602,20,12
1603,25,12
1604,24,12
1605,18,12
1606,14,12
1607,19,12
1608,21,12
1609,24,12
1610,23,12
1611,18,12
1612,20,12
1613,23,12
1614,21,12
1615,25,12
1616,18,12
1617,18,12
1618,20,12
1619,23,12
1620,22,12
1621,24,12
1622,23,12
1623,19,12
1624,21,12
1625,22,12
1626,13,12
1627,21,12
1628,15,12
1629,23,12
1630,22,12
1631,18,12
1632,21,12
1633,20,12
1634,20,12
1635,12,12
1636,21,12
1637,19,12
1638,17,12
1639,23,12
1640,19,12
1641,22,12
1642,25,12
1643,22,12
1644,19,12
1645,24,12
1646,14,12
1647,13,12
1648,24,12
1649,16,12
1650,24,12
1651,20,12
1652,25,12
1653,23,12
1654,22,12
1655,25,12
1656,21,12
1657,14,12
1658,19,12
1659,17,12
1660,18,12
1661,24,12
1662,16,12
1663,18,12
1664,25,12
1665,24,12
1666,23,12
1667,22,12
1668,16,12
1669,23,12
1670,19,12
1671,24,12
1672,19,12
1673,23,12
1674,23,12
1675,18,12
1676,24,12
1677,23,12
1678,24,12
1679,21,12
1680,23,12
1681,17,12
1682,14,12
1683,20,12
1684,23,12
1685,24,12
1686,17,12
1687,24,12
1688,23,12
1689,20,12
1690,17,12
1691,25,12
1692,25,12
1693,20,12
1694,23,12
1695,18,12
1696,22,12
1697,23,12
1698,19,12
1699,24,12
1700,17,12
1701,22,12
1702,21,12
1703,22,12
1704,24,12
1705,20,12
1706,25,12
1707,17,12
1708,23,12
1709,24,12
1710,13,12
1711,19,12
1712,19,12
1713,24,12
1714,23,12
1715,23,12
1716,24,12
1717,23,12
1718,24,12
1719,21,12
1720,16,12
1721,21,12
1722,19,12
1723,18,12
1724,20,12
1725,13,12
1726,23,12
1727,19,12
1728,18,12
1729,15,12
1730,21,12
1731,24,12
1732,24,12
1733,23,12
1734,24,12
1735,23,12
1736,17,12
1737,20,12
1738,20,12
1739,24,12
1740,25,12
1741,23,12
1742,22,12
1743,25,12
1744,10,12
1745,15,12
1746,22,12
1747,15,12
1748,20,12
1749,16,12
1750,11,12
1751,23,12
1752,25,12
1753,18,12
1754,21,12
1755,20,12
1756,20,12
1757,16,12
1758,19,12
1759,21,12
1760,17,12
1761,19,12
1762,20,12
1763,19,12
1764,22,12
1765,16,12
1766,18,12
1767,25,12
1768,22,12
1769,25,12
1770,13,12
1771,15,12
1772,18,12
1773,14,12
1774,25,12
1775,17,12
1776,24,12
1777,25,12
1778,21,12
1779,21,12
1780,20,12
1781,18,12
1782,20,12
1783,18,12
1784,25,12
1785,18,12
1786,21,12
1787,18,12
1788,19,12
1789,21,12
1790,24,12
1791,12,12
1792,21,12
1793,25,12
1794,24,12
1795,14,12
1796,17,12
1797,23,12
1798,23,12
1799,20,12
1800,17,12
1801,19,12
1802,25,12
1803,21,12
1804,21,12
1805,17,12
1806,11,12
1807,24,12
1808,25,12
1809,22,12
1810,25,12
1811,24,12
1812,20,12
1813,24,12
1814,22,12
1815,24,12
1816,22,12
1817,22,12
1818,19,12
1819,22,12
1820,21,12
1821,24,12
1822,21,12
1823,23,12
1824,25,12
1825,25,12
1826,25,12
1827,23,12
1828,19,12
1829,22,12
1830,20,12
1831,25,12
1832,23,12
1833,25,12
1834,19,12
1835,25,12
1836,24,12
1837,21,12
1838,23,12
1839,22,12
1840,23,12
1841,20,12
1842,25,12
1843,24,12
1844,17,12
1845,23,12
1846,19,12
1847,16,12
1848,17,12
1849,13,12
1850,17,12
1851,23,12
1852,24,12
1853,24,12
1854,22,12
1855,23,12
1856,17,12
1857,22,12
1858,17,12
1859,22,12
1860,19,12
1861,19,12
1862,21,12
1863,23,12
1864,22,12
1865,18,12
1866,23,12
1867,23,12
1868,18,12
1869,17,12
1870,19,12
1871,18,12
1872,21,12
1873,25,12
1874,24,12
1875,16,12
1876,25,12
1877,25,12
1878,20,12
1879,19,12
1880,25,12
1881,24,12
1882,22,12
1883,22,12
1884,22,12
1885,13,12
1886,20,12
1887,15,12
1888,17,12
1889,18,12
1890,23,12
1891,24,12
1892,23,12
1893,22,12
1894,25,12
1895,19,12
1896,17,12
1897,20,12
1898,22,12
1899,12,12
1900,20,12
1901,17,12
1902,21,12
1903,19,12
1904,25,12
1905,24,12
1906,21,12
1907,21,12
1908,20,12
1909,21,12
1910,17,12
1911,22,12
1912,23,12
1913,12,12
1914,17,12
1915,23,12
1916,21,12
1917,25,12
1918,21,12
1919,19,12
1920,21,12
1921,25,12
1922,24,12
1923,25,12
1924,24,12
1925,14,12
1926,17,12
1927,17,12
1928,23,12
1929,24,12
1930,20,12
1931,13,12
1932,17,12
1933,13,12
1934,11,12
1935,25,12
1936,22,12
1937,23,12
1938,25,12
1939,21,12
1940,25,12
1941,20,12
1942,20,12
1943,23,12
1944,25,12
1945,22,12
1946,25,12
1947,18,12
1948,18,12
1949,25,12
1950,13,12
1951,22,12
1952,21,12
1953,21,12
1954,15,12
1955,22,12
1956,18,12
1957,13,12
1958,18,12
1959,21,12
1960,24,12
1961,21,12
1962,18,12
1963,21,12
1964,24,12
1965,16,12
1966,17,12
1967,22,12
1968,19,12
1969,15,12
1970,25,12
1971,24,12
1972,20,12
1973,19,12
1974,15,12
1975,24,12
1976,22,12
1977,24,12
1978,22,12
1979,20,12
1980,15,12
1981,21,12
1982,21,12
1983,21,12
1984,18,12
1985,20,12
1986,22,12
1987,24,12
1988,25,12
1989,20,12
1990,20,12
1991,22,12
1992,25,12
1993,23,12
1994,19,12
1995,23,12
1996,24,12
1997,21,12
1998,21,12
1999,24,12
2000,24,12
2001,13,12
2002,23,12
2003,19,12
2004,24,12
2005,21,12
2006,23,12
2007,21,12
2008,25,12
2009,15,12
2010,21,12
2011,23,12
2012,24,12
2013,19,12
2014,25,12
2015,22,12
2016,24,12
2017,15,12
2018,24,12
2019,22,12
2020,18,12
2021,24,12
2022,20,12
2023,21,12
2024,14,12
2025,25,12
2026,24,12
2027,13,12
2028,22,12
2029,23,12
2030,20,12
2031,20,12
2032,13,12
2033,24,12
2034,17,12
2035,18,12
2036,24,12
2037,25,12
2038,25,12
2039,19,12
2040,21,12
2041,24,12
2042,23,12
2043,7,12
2044,19,12
2045,23,12
2046,22,12
2047,23,12
2048,25,12
2049,15,12
2050,24,12
2051,23,12
2052,21,12
2053,23,12
2054,25,12
2055,24,12
2056,25,12
2057,25,12
2058,16,12
2059,18,12
2060,18,12
2061,18,12
2062,25,12
2063,20,12
2064,19,12
2065,23,12
2066,23,12
2067,21,12
2068,22,12
2069,24,12
2070,25,12
2071,23,12
2072,24,12
2073,20,12
2074,20,12
2075,21,12
2076,16,12
2077,25,12
2078,22,12
2079,22,12
2080,25,12
2081,19,12
2082,24,12
2083,25,12
2084,17,12
2085,18,12
2086,24,12
2087,15,12
2088,20,12
2089,22,12
2090,14,12
2091,15,12
2092,21,12
2093,21,12
2094,22,12
2095,21,12
2096,14,12
2097,24,12
2098,21,12
2099,23,12
2100,22,12
2101,19,12
2102,14,12
2103,24,12
2104,15,12
2105,22,12
2106,21,12
2107,20,12
2108,23,12
2109,22,12
2110,24,12
2111,19,12
2112,23,12
2113,23,12
2114,21,12
2115,17,12
2116,18,12
2117,23,12
2118,24,12
2119,22,12
2120,16,12
2121,17,12
2122,24,12
2123,23,12
2124,24,12
2125,19,12
2126,22,12
2127,21,12
2128,25,12
2129,21,12
2130,20,12
2131,22,12
2132,19,12
2133,24,12
2134,19,12
2135,24,12
2136,12,12
2137,24,12
2138,22,12
2139,23,12
2140,21,12
