episode,shots,reward,mode_switches,moving_avg_shots,moving_avg_rewards
1583,69,29.999999999999996,5,70.95,31.90499999999997
1584,45,32.39999999999998,2,70.73,31.89699999999997
1585,37,30.199999999999974,4,70.44,31.86599999999997
1586,70,29.899999999999956,3,70.62,31.847999999999974
1587,70,29.89999999999997,2,70.07,31.872999999999976
1588,94,33.49999999999997,4,70.09,31.870999999999977
1589,76,29.30000000000001,4,69.93,31.82699999999998
1590,50,28.9,2,69.88,31.771999999999977
1591,117,25.199999999999996,2,70.33,31.696999999999974
1592,113,31.599999999999923,4,70.5,31.709999999999972
1593,31,33.8,3,70.37,31.722999999999974
1594,54,31.499999999999986,4,70.21,31.678999999999974
1595,108,29.100000000000023,4,70.62,31.607999999999976
1596,92,27.69999999999998,2,70.47,31.622999999999976
1597,116,25.29999999999989,4,71.05,31.56499999999997
1598,96,27.29999999999996,2,71.36,31.53399999999997
1599,79,34.999999999999915,4,71.47,31.55299999999997
1600,114,25.499999999999925,3,72.0,31.439999999999976
1601,88,34.09999999999994,2,72.36,31.433999999999973
1602,26,34.300000000000004,3,71.58,31.481999999999974
1603,86,28.299999999999912,4,71.08,31.47199999999997
1604,127,27.199999999999875,2,71.45,31.46499999999997
1605,46,38.299999999999955,2,71.08,31.53199999999997
1606,70,32.89999999999994,2,71.18,31.491999999999965
1607,45,38.399999999999956,3,71.17,31.582999999999974
1608,45,32.39999999999998,2,71.03,31.566999999999975
1609,65,30.399999999999984,4,70.64,31.575999999999976
1610,69,29.999999999999936,4,70.72,31.56799999999998
1611,46,35.3,2,70.15,31.62499999999998
1612,95,27.399999999999967,2,70.36,31.63399999999998
1613,77,29.199999999999985,4,70.55,31.584999999999972
1614,43,35.599999999999966,4,70.1,31.65999999999997
1615,67,33.19999999999998,2,69.62,31.707999999999966
1616,70,32.9,4,69.97,31.672999999999966
1617,73,32.59999999999998,4,69.78,31.691999999999965
1618,66,36.299999999999976,4,69.97,31.70299999999997
1619,72,35.69999999999994,4,70.28,31.70199999999997
1620,58,37.09999999999998,2,70.35,31.754999999999967
1621,57,34.199999999999974,2,70.04,31.755999999999972
1622,50,34.9,4,70.29,31.730999999999966
1623,45,35.39999999999998,2,69.94,31.765999999999973
1624,130,23.9,2,70.8,31.739999999999966
1625,97,33.199999999999974,4,71.03,31.776999999999965
1626,41,32.79999999999998,2,70.83,31.796999999999972
1627,99,29.999999999999943,3,71.46,31.763999999999974
1628,79,28.999999999999964,2,71.72,31.70799999999997
1629,50,34.89999999999998,4,71.12,31.79799999999997
1630,69,35.999999999999936,6,71.27,31.84299999999997
1631,95,27.399999999999906,5,71.72,31.737999999999975
1632,89,28.000000000000007,3,72.29,31.770999999999972
1633,106,23.30000000000001,4,72.73,31.636999999999972
1634,21,34.8,3,72.24,31.685999999999975
1635,74,32.5,2,72.09,31.730999999999973
1636,58,28.099999999999994,4,72.33,31.706999999999972
1637,71,29.799999999999983,3,72.29,31.680999999999973
1638,84,28.49999999999997,4,72.74,31.575999999999972
1639,39,38.99999999999998,4,72.5,31.59999999999997
1640,102,26.699999999999967,2,73.06,31.48399999999997
1641,81,31.799999999999983,4,72.94,31.58599999999997
1642,83,28.59999999999999,2,73.31,31.548999999999975
1643,70,32.89999999999996,2,73.29,31.58099999999997
1644,39,38.99999999999998,4,72.66,31.643999999999973
1645,96,30.299999999999947,2,72.69,31.610999999999972
1646,56,31.299999999999958,2,72.27,31.622999999999976
1647,70,29.899999999999967,5,72.19,31.570999999999973
1648,51,37.79999999999997,5,72.29,31.650999999999975
1649,34,36.5,4,71.87,31.75299999999998
1650,101,26.799999999999937,2,72.5,31.74999999999997
1651,33,36.59999999999999,4,72.21,31.778999999999968
1652,75,32.39999999999998,2,72.26,31.743999999999968
1653,37,30.19999999999999,4,72.23,31.656999999999968
1654,81,31.79999999999992,2,72.27,31.68299999999997
1655,72,32.69999999999999,2,72.61,31.618999999999968
1656,66,30.29999999999994,2,72.81,31.56899999999996
1657,78,29.099999999999998,4,72.83,31.506999999999962
1658,42,38.699999999999996,2,72.28,31.621999999999968
1659,86,31.299999999999983,4,72.55,31.594999999999967
1660,84,34.499999999999986,5,72.41,31.668999999999972
1661,58,31.099999999999994,4,72.67,31.64299999999997
1662,77,29.19999999999996,4,72.23,31.656999999999975
1663,88,31.10000000000001,4,72.58,31.651999999999973
1664,43,32.599999999999994,6,72.13,31.636999999999965
1665,108,29.09999999999995,2,72.36,31.613999999999972
1666,88,31.099999999999998,4,72.61,31.58899999999997
1667,93,27.59999999999994,4,72.86,31.53399999999997
1668,43,32.59999999999999,4,72.01,31.58899999999997
1669,109,25.999999999999957,4,72.38,31.491999999999972
1670,35,39.399999999999984,4,72.09,31.58099999999997
1671,105,26.40000000000002,2,72.21,31.568999999999974
1672,71,29.799999999999937,4,71.74,31.645999999999972
1673,123,21.599999999999973,2,72.47,31.54299999999997
1674,48,32.09999999999997,2,72.17,31.51299999999997
1675,64,33.5,2,72.11,31.51899999999997
1676,83,34.599999999999945,6,72.45,31.484999999999967
1677,86,34.29999999999991,5,72.54,31.535999999999973
1678,71,32.79999999999999,6,72.43,31.57699999999997
1679,62,33.69999999999997,2,72.29,31.590999999999973
1680,78,35.09999999999995,5,72.15,31.604999999999972
1681,93,27.60000000000003,3,72.46,31.573999999999973
1682,74,29.499999999999936,3,72.56,31.53399999999997
1683,69,30.0,4,72.56,31.533999999999974
1684,72,29.69999999999996,2,72.83,31.50699999999997
1685,101,29.79999999999999,2,73.47,31.502999999999975
1686,40,38.899999999999984,3,73.17,31.59299999999998
1687,70,29.899999999999977,3,73.17,31.592999999999975
1688,47,38.19999999999999,4,72.7,31.639999999999976
1689,82,28.699999999999925,2,72.76,31.633999999999972
1690,56,34.29999999999998,2,72.82,31.687999999999974
1691,110,25.89999999999988,2,72.75,31.694999999999972
1692,103,26.599999999999973,3,72.65,31.64499999999997
1693,57,31.200000000000003,4,72.91,31.618999999999975
1694,75,35.39999999999998,5,73.12,31.657999999999973
1695,76,23.30000000000001,2,72.8,31.599999999999973
1696,66,30.299999999999955,2,72.54,31.625999999999966
1697,60,30.89999999999997,4,71.98,31.681999999999974
1698,38,27.1,3,71.4,31.67999999999997
1699,44,32.49999999999998,3,71.05,31.654999999999973
1700,65,33.399999999999935,2,70.56,31.733999999999973
1701,67,30.199999999999974,2,70.35,31.694999999999972
1702,45,35.39999999999998,4,70.54,31.70599999999997
1703,65,27.39999999999998,2,70.33,31.696999999999974
1704,89,30.999999999999964,3,69.95,31.73499999999997
1705,67,30.19999999999994,2,70.16,31.65399999999998
1706,82,31.69999999999997,3,70.28,31.641999999999975
1707,60,36.89999999999998,2,70.43,31.626999999999974
1708,79,29.000000000000007,2,70.77,31.592999999999975
1709,76,29.300000000000004,2,70.88,31.581999999999976
1710,28,31.099999999999994,4,70.47,31.592999999999982
1711,55,34.400000000000006,2,70.56,31.58399999999998
1712,87,28.199999999999957,5,70.48,31.59199999999998
1713,44,32.49999999999998,2,70.15,31.62499999999997
1714,71,29.80000000000001,2,70.43,31.56699999999998
1715,81,31.799999999999997,2,70.57,31.55299999999998
1716,42,35.699999999999996,6,70.29,31.580999999999975
1717,81,31.8,3,70.37,31.57299999999998
1718,64,30.500000000000007,4,70.35,31.514999999999976
1719,99,26.999999999999982,4,70.62,31.42799999999998
1720,103,29.599999999999966,2,71.07,31.352999999999973
1721,46,38.29999999999997,2,70.96,31.393999999999977
1722,61,30.799999999999976,2,71.07,31.35299999999998
1723,108,26.09999999999996,3,71.7,31.259999999999977
1724,72,29.699999999999942,2,71.12,31.317999999999973
1725,39,23.999999999999986,2,70.54,31.22599999999997
1726,93,27.599999999999937,4,71.06,31.173999999999968
1727,73,23.59999999999998,4,70.8,31.109999999999967
1728,53,37.59999999999996,6,70.54,31.195999999999973
1729,58,28.09999999999996,3,70.62,31.127999999999975
1730,91,30.79999999999993,2,70.84,31.075999999999972
1731,49,34.999999999999986,2,70.38,31.151999999999973
1732,49,37.99999999999997,2,69.98,31.25199999999997
1733,27,34.19999999999999,4,69.19,31.360999999999972
1734,53,34.59999999999999,2,69.51,31.358999999999973
1735,93,27.599999999999962,2,69.7,31.309999999999974
1736,119,27.999999999999897,2,70.31,31.30899999999997
1737,26,34.3,2,69.86,31.353999999999978
1738,49,31.999999999999993,4,69.51,31.388999999999974
1739,53,34.59999999999998,2,69.65,31.344999999999978
1740,93,27.599999999999984,2,69.56,31.353999999999974
1741,67,33.19999999999996,4,69.42,31.367999999999974
1742,47,38.19999999999996,2,69.06,31.46399999999997
1743,62,30.69999999999999,4,68.98,31.441999999999965
1744,79,34.99999999999997,2,69.38,31.401999999999973
1745,68,27.100000000000012,5,69.1,31.36999999999997
1746,56,28.29999999999996,3,69.1,31.33999999999998
1747,43,26.599999999999966,2,68.83,31.30699999999997
1748,47,38.19999999999998,5,68.79,31.310999999999975
1749,64,33.499999999999986,2,69.09,31.28099999999997
1750,88,28.099999999999994,2,68.96,31.293999999999972
1751,61,24.799999999999983,2,69.24,31.175999999999974
1752,63,36.599999999999994,2,69.12,31.217999999999975
1753,48,29.09999999999998,2,69.23,31.206999999999976
1754,75,29.399999999999945,3,69.17,31.18299999999998
1755,48,32.09999999999998,2,68.93,31.17699999999997
1756,70,32.899999999999956,4,68.97,31.202999999999975
1757,67,30.19999999999994,2,68.86,31.213999999999977
1758,93,30.599999999999973,2,69.37,31.132999999999974
1759,60,33.900000000000006,3,69.11,31.158999999999974
1760,38,36.09999999999998,4,68.65,31.174999999999972
1761,54,31.499999999999982,2,68.61,31.178999999999974
1762,108,29.099999999999866,3,68.92,31.177999999999976
1763,54,31.49999999999995,2,68.58,31.18199999999997
1764,61,33.79999999999998,4,68.76,31.193999999999974
1765,84,28.499999999999936,2,68.52,31.187999999999974
1766,81,28.79999999999996,2,68.45,31.164999999999978
1767,68,36.09999999999994,4,68.2,31.24999999999998
1768,89,30.99999999999997,5,68.66,31.233999999999973
1769,61,24.79999999999997,2,68.18,31.221999999999976
1770,74,29.499999999999968,5,68.57,31.122999999999976
1771,86,34.29999999999995,4,68.38,31.20199999999997
1772,49,31.99999999999999,2,68.16,31.223999999999975
1773,63,30.599999999999962,2,67.56,31.313999999999968
1774,116,28.299999999999912,2,68.24,31.275999999999968
1775,86,28.300000000000004,3,68.46,31.22399999999997
1776,50,34.89999999999996,4,68.13,31.226999999999972
1777,51,31.799999999999983,3,67.78,31.20199999999997
1778,97,30.200000000000003,2,68.04,31.175999999999977
1779,26,34.29999999999999,2,67.68,31.181999999999974
1780,65,30.399999999999945,2,67.55,31.134999999999973
1781,77,35.19999999999993,2,67.39,31.21099999999997
1782,44,32.500000000000014,3,67.09,31.24099999999997
1783,96,27.299999999999923,2,67.36,31.21399999999997
1784,69,29.999999999999968,3,67.33,31.216999999999967
1785,91,33.79999999999996,2,67.23,31.25699999999997
1786,79,31.99999999999994,4,67.62,31.18799999999997
1787,67,33.2,3,67.59,31.22099999999997
1788,79,29.00000000000001,4,67.91,31.12899999999997
1789,77,26.200000000000003,2,67.86,31.103999999999964
1790,37,36.19999999999999,3,67.67,31.122999999999966
1791,52,37.69999999999998,4,67.09,31.240999999999968
1792,103,26.600000000000016,4,67.09,31.240999999999964
1793,53,31.59999999999996,4,67.05,31.244999999999962
1794,31,36.8,4,66.61,31.25899999999997
1795,70,29.900000000000013,4,66.55,31.324999999999967
1796,107,26.20000000000001,2,66.96,31.28399999999997
1797,64,36.499999999999964,4,67.0,31.33999999999997
1798,75,32.39999999999995,3,67.37,31.392999999999976
1799,80,31.89999999999999,4,67.73,31.386999999999972
1800,70,32.900000000000006,3,67.78,31.381999999999977
1801,69,33.00000000000001,2,67.8,31.40999999999998
1802,35,33.4,5,67.7,31.389999999999976
1803,47,32.19999999999997,3,67.52,31.437999999999974
1804,63,36.599999999999966,2,67.26,31.493999999999975
1805,61,33.800000000000004,2,67.2,31.529999999999973
