episode,shots,reward
405,11,12
406,17,12
407,19,12
408,13,12
409,15,12
410,15,12
411,11,12
412,12,12
413,12,12
414,20,12
415,14,12
416,8,12
417,9,12
418,18,12
419,16,12
420,20,12
421,21,12
422,20,12
423,16,12
424,15,12
425,20,12
426,19,12
427,20,12
428,7,12
429,13,12
430,10,12
431,11,12
432,13,12
433,24,12
434,13,12
435,16,12
436,10,12
437,13,12
438,21,12
439,18,12
440,14,12
441,10,12
442,13,12
443,11,12
444,15,12
445,12,12
446,8,12
447,18,12
448,11,12
449,22,12
450,17,12
451,18,12
452,15,12
453,15,12
454,10,12
455,16,12
456,22,12
457,12,12
458,10,12
459,15,12
460,10,12
461,17,12
462,13,12
463,14,12
464,13,12
465,17,12
466,20,12
467,15,12
468,18,12
469,18,12
470,15,12
471,13,12
472,12,12
473,16,12
474,18,12
475,19,12
476,12,12
477,18,12
478,14,12
479,6,12
480,20,12
481,15,12
482,9,12
483,18,12
484,16,12
485,15,12
486,14,12
487,18,12
488,16,12
489,15,12
490,17,12
491,12,12
492,11,12
493,19,12
494,17,12
495,17,12
496,14,12
497,14,12
498,9,12
499,11,12
500,14,12
501,19,12
502,13,12
503,15,12
504,19,12
505,10,12
506,12,12
507,18,12
508,17,12
509,19,12
510,14,12
511,14,12
512,9,12
513,7,12
514,16,12
515,10,12
516,12,12
517,12,12
518,17,12
519,12,12
520,15,12
521,17,12
522,16,12
523,13,12
524,14,12
525,14,12
526,20,12
527,11,12
528,13,12
529,13,12
530,17,12
531,18,12
532,7,12
533,12,12
534,10,12
535,14,12
536,17,12
537,17,12
538,13,12
539,11,12
540,12,12
541,12,12
542,6,12
543,19,12
544,11,12
545,19,12
546,18,12
547,19,12
548,12,12
549,15,12
550,13,12
551,20,12
552,12,12
553,11,12
554,8,12
555,16,12
556,12,12
557,10,12
558,14,12
559,16,12
560,20,12
561,14,12
562,15,12
563,16,12
564,18,12
565,15,12
566,19,12
567,15,12
568,12,12
569,14,12
570,15,12
571,14,12
572,13,12
573,19,12
574,12,12
575,19,12
576,20,12
577,19,12
578,18,12
579,14,12
580,12,12
581,12,12
582,17,12
583,19,12
584,13,12
585,10,12
586,15,12
587,9,12
588,8,12
589,15,12
590,13,12
591,13,12
592,14,12
593,13,12
594,15,12
595,23,12
596,16,12
597,10,12
598,19,12
599,11,12
600,15,12
601,14,12
602,13,12
603,16,12
604,15,12
605,19,12
606,12,12
607,11,12
608,22,12
609,10,12
610,11,12
611,14,12
612,18,12
613,16,12
614,19,12
615,9,12
616,7,12
617,14,12
618,19,12
619,17,12
620,22,12
621,17,12
622,16,12
623,20,12
624,19,12
625,8,12
626,20,12
627,14,12
628,9,12
629,20,12
630,19,12
631,17,12
632,18,12
633,12,12
634,13,12
635,11,12
636,11,12
637,12,12
638,18,12
639,16,12
640,17,12
641,22,12
642,11,12
643,10,12
644,20,12
645,13,12
646,20,12
647,14,12
648,15,12
649,17,12
650,14,12
651,22,12
652,10,12
653,22,12
654,17,12
655,12,12
656,13,12
657,15,12
658,20,12
659,12,12
660,16,12
661,11,12
662,18,12
663,6,12
664,14,12
665,12,12
666,19,12
667,19,12
668,13,12
669,9,12
670,20,12
671,19,12
672,14,12
673,12,12
674,17,12
675,13,12
676,15,12
677,17,12
678,16,12
679,13,12
680,19,12
681,22,12
682,17,12
683,13,12
684,14,12
685,12,12
686,18,12
687,20,12
688,12,12
689,20,12
690,14,12
691,12,12
692,12,12
693,16,12
694,10,12
695,25,12
696,18,12
697,21,12
698,12,12
699,19,12
700,16,12
701,9,12
702,12,12
703,17,12
704,13,12
705,13,12
706,5,12
707,10,12
708,18,12
709,10,12
710,17,12
711,20,12
712,20,12
713,19,12
714,9,12
715,19,12
716,11,12
717,14,12
718,17,12
719,19,12
720,18,12
721,14,12
722,16,12
723,10,12
724,12,12
725,16,12
726,21,12
727,8,12
728,14,12
729,13,12
730,22,12
731,14,12
732,12,12
733,11,12
734,10,12
735,14,12
736,12,12
737,16,12
738,15,12
739,15,12
740,15,12
741,15,12
742,12,12
743,13,12
744,9,12
745,15,12
746,10,12
747,18,12
748,17,12
749,16,12
750,20,12
751,22,12
752,18,12
753,17,12
754,12,12
755,9,12
756,17,12
757,17,12
758,10,12
759,9,12
760,14,12
761,13,12
762,15,12
763,16,12
764,17,12
765,14,12
766,17,12
767,15,12
768,19,12
769,18,12
770,12,12
771,18,12
772,13,12
773,20,12
774,8,12
775,13,12
776,12,12
777,14,12
778,12,12
779,14,12
780,12,12
781,19,12
782,12,12
783,21,12
784,16,12
785,11,12
786,16,12
787,14,12
788,19,12
789,10,12
790,16,12
791,22,12
792,12,12
793,18,12
794,11,12
795,18,12
796,11,12
797,19,12
798,16,12
799,13,12
800,12,12
801,14,12
802,8,12
803,20,12
804,19,12
805,13,12
806,11,12
807,20,12
808,18,12
809,12,12
810,13,12
811,18,12
812,19,12
813,14,12
814,20,12
815,10,12
816,17,12
817,20,12
818,16,12
819,15,12
820,14,12
821,14,12
822,14,12
823,16,12
824,10,12
825,14,12
826,13,12
827,11,12
828,13,12
829,15,12
830,15,12
831,15,12
832,12,12
833,9,12
834,16,12
835,15,12
836,21,12
837,13,12
838,18,12
839,17,12
840,14,12
841,7,12
842,11,12
843,15,12
844,11,12
845,10,12
846,17,12
847,12,12
848,11,12
849,18,12
850,19,12
851,15,12
852,9,12
853,16,12
854,17,12
855,17,12
856,16,12
857,18,12
858,10,12
859,17,12
860,21,12
861,14,12
862,14,12
863,12,12
864,20,12
865,20,12
866,16,12
867,19,12
868,13,12
869,12,12
870,17,12
871,19,12
872,12,12
873,13,12
874,22,12
875,15,12
876,15,12
877,14,12
878,20,12
879,19,12
880,12,12
881,19,12
882,16,12
883,21,12
884,19,12
885,17,12
886,17,12
887,13,12
888,15,12
889,12,12
890,19,12
891,13,12
892,19,12
893,19,12
894,13,12
895,14,12
896,16,12
897,15,12
898,20,12
899,16,12
900,12,12
901,15,12
902,12,12
903,13,12
904,21,12
905,19,12
906,16,12
907,15,12
908,15,12
909,10,12
910,12,12
911,19,12
912,13,12
913,15,12
914,8,12
915,9,12
916,19,12
917,18,12
918,23,12
919,18,12
920,14,12
921,17,12
922,19,12
923,16,12
924,15,12
925,9,12
926,15,12
927,18,12
928,13,12
929,17,12
930,19,12
931,20,12
932,16,12
933,18,12
934,13,12
935,20,12
936,17,12
937,9,12
938,13,12
939,18,12
940,8,12
941,19,12
942,16,12
943,19,12
944,21,12
945,13,12
946,17,12
947,14,12
948,9,12
949,7,12
950,13,12
951,10,12
952,11,12
953,19,12
954,16,12
955,11,12
956,18,12
957,13,12
958,15,12
959,8,12
960,18,12
961,16,12
962,15,12
963,16,12
964,16,12
965,16,12
966,10,12
967,12,12
968,19,12
969,17,12
970,14,12
971,11,12
972,14,12
973,9,12
974,15,12
975,23,12
976,12,12
977,20,12
978,23,12
979,15,12
980,18,12
981,19,12
982,19,12
983,11,12
984,8,12
985,16,12
986,13,12
987,18,12
988,16,12
989,14,12
990,21,12
991,16,12
992,21,12
993,16,12
994,18,12
995,15,12
996,13,12
997,18,12
998,15,12
999,12,12
1000,15,12
1001,17,12
1002,19,12
1003,14,12
1004,12,12
1005,15,12
1006,10,12
1007,10,12
1008,17,12
1009,13,12
1010,11,12
1011,15,12
1012,10,12
1013,22,12
1014,16,12
1015,13,12
1016,21,12
1017,17,12
1018,13,12
1019,10,12
1020,16,12
1021,17,12
1022,13,12
1023,9,12
1024,17,12
1025,14,12
1026,14,12
1027,12,12
1028,16,12
1029,17,12
1030,12,12
1031,15,12
1032,16,12
1033,13,12
1034,14,12
1035,13,12
1036,16,12
1037,14,12
1038,19,12
1039,10,12
1040,16,12
1041,12,12
1042,18,12
1043,8,12
1044,18,12
1045,15,12
1046,12,12
1047,11,12
1048,11,12
1049,11,12
1050,16,12
1051,16,12
1052,8,12
1053,13,12
1054,14,12
1055,20,12
1056,12,12
1057,15,12
1058,11,12
1059,13,12
1060,13,12
1061,21,12
1062,18,12
1063,15,12
1064,17,12
1065,14,12
1066,20,12
1067,15,12
1068,14,12
1069,16,12
1070,17,12
1071,16,12
1072,17,12
1073,12,12
1074,14,12
1075,16,12
1076,11,12
1077,15,12
1078,8,12
1079,20,12
1080,16,12
1081,19,12
1082,13,12
1083,17,12
1084,17,12
1085,9,12
1086,13,12
1087,18,12
1088,11,12
1089,19,12
1090,12,12
1091,10,12
1092,16,12
1093,5,12
1094,13,12
1095,18,12
1096,21,12
1097,13,12
1098,10,12
1099,15,12
1100,13,12
1101,15,12
1102,17,12
1103,14,12
1104,14,12
1105,20,12
1106,17,12
1107,15,12
1108,13,12
1109,19,12
1110,14,12
1111,11,12
1112,17,12
1113,18,12
1114,18,12
1115,16,12
1116,17,12
1117,21,12
1118,14,12
1119,8,12
1120,19,12
1121,16,12
1122,13,12
1123,8,12
1124,18,12
1125,18,12
1126,16,12
1127,18,12
1128,10,12
1129,10,12
1130,11,12
1131,17,12
1132,15,12
1133,13,12
1134,14,12
1135,13,12
1136,14,12
1137,14,12
1138,21,12
1139,13,12
1140,17,12
1141,13,12
1142,10,12
1143,18,12
1144,13,12
1145,20,12
1146,12,12
1147,11,12
1148,10,12
1149,11,12
1150,13,12
1151,16,12
1152,15,12
1153,12,12
1154,14,12
1155,19,12
1156,16,12
1157,16,12
1158,11,12
1159,16,12
1160,8,12
1161,8,12
1162,16,12
1163,15,12
1164,17,12
1165,19,12
1166,14,12
1167,16,12
1168,12,12
1169,9,12
1170,20,12
1171,10,12
1172,16,12
1173,20,12
1174,13,12
1175,22,12
1176,21,12
1177,14,12
1178,18,12
1179,8,12
1180,19,12
1181,17,12
1182,20,12
1183,13,12
1184,13,12
1185,17,12
1186,17,12
1187,15,12
1188,14,12
1189,9,12
1190,12,12
1191,14,12
1192,15,12
1193,10,12
1194,11,12
1195,23,12
1196,15,12
1197,10,12
1198,11,12
1199,15,12
1200,12,12
1201,15,12
1202,13,12
1203,14,12
1204,11,12
1205,10,12
1206,9,12
1207,15,12
1208,19,12
1209,10,12
1210,17,12
1211,6,12
1212,16,12
1213,17,12
1214,18,12
1215,19,12
1216,10,12
1217,10,12
1218,16,12
1219,11,12
1220,13,12
1221,13,12
1222,10,12
1223,9,12
1224,11,12
1225,12,12
1226,15,12
1227,6,12
1228,11,12
1229,14,12
1230,12,12
1231,15,12
1232,16,12
1233,12,12
1234,16,12
1235,12,12
1236,18,12
1237,13,12
1238,12,12
1239,10,12
1240,16,12
1241,15,12
1242,11,12
1243,16,12
1244,14,12
1245,16,12
1246,9,12
1247,16,12
1248,15,12
1249,13,12
1250,21,12
1251,9,12
1252,10,12
1253,9,12
1254,16,12
1255,18,12
1256,11,12
1257,15,12
1258,17,12
1259,16,12
1260,15,12
1261,12,12
1262,15,12
1263,13,12
1264,15,12
1265,14,12
1266,18,12
1267,16,12
1268,16,12
1269,17,12
1270,20,12
1271,14,12
1272,10,12
1273,15,12
1274,15,12
1275,8,12
1276,15,12
1277,15,12
1278,19,12
1279,20,12
1280,18,12
1281,11,12
1282,16,12
1283,9,12
1284,18,12
1285,22,12
1286,16,12
1287,10,12
1288,12,12
1289,10,12
1290,19,12
1291,20,12
1292,20,12
1293,11,12
1294,16,12
1295,20,12
1296,15,12
1297,13,12
1298,8,12
1299,14,12
1300,18,12
1301,15,12
1302,11,12
1303,15,12
1304,17,12
1305,13,12
1306,10,12
1307,17,12
1308,15,12
1309,15,12
1310,18,12
1311,7,12
1312,18,12
1313,15,12
1314,15,12
1315,13,12
1316,16,12
1317,15,12
1318,15,12
1319,15,12
1320,14,12
1321,18,12
1322,13,12
1323,13,12
1324,10,12
1325,15,12
1326,10,12
1327,12,12
1328,14,12
1329,14,12
1330,16,12
1331,9,12
1332,17,12
1333,6,12
1334,7,12
1335,21,12
1336,18,12
1337,11,12
1338,9,12
1339,15,12
1340,13,12
1341,15,12
1342,11,12
1343,15,12
1344,15,12
1345,13,12
1346,9,12
1347,18,12
1348,14,12
1349,18,12
1350,10,12
1351,12,12
1352,15,12
1353,16,12
1354,12,12
1355,16,12
1356,13,12
1357,22,12
1358,17,12
1359,13,12
1360,13,12
1361,23,12
1362,12,12
1363,14,12
1364,18,12
1365,23,12
1366,10,12
1367,18,12
1368,15,12
1369,18,12
1370,19,12
1371,17,12
1372,11,12
1373,23,12
1374,12,12
1375,10,12
1376,8,12
1377,12,12
1378,20,12
1379,12,12
1380,10,12
1381,19,12
1382,14,12
1383,19,12
1384,17,12
1385,19,12
1386,9,12
1387,13,12
1388,21,12
1389,17,12
1390,12,12
1391,12,12
1392,18,12
1393,15,12
1394,8,12
1395,13,12
1396,16,12
1397,14,12
1398,16,12
1399,16,12
1400,15,12
1401,14,12
1402,14,12
1403,12,12
1404,15,12
1405,13,12
1406,17,12
1407,13,12
1408,13,12
1409,18,12
1410,15,12
1411,7,12
1412,16,12
1413,16,12
1414,17,12
1415,14,12
1416,12,12
1417,15,12
1418,14,12
1419,18,12
1420,15,12
1421,10,12
1422,14,12
1423,15,12
1424,10,12
1425,6,12
1426,15,12
1427,14,12
1428,15,12
1429,16,12
1430,15,12
1431,12,12
1432,19,12
1433,12,12
1434,7,12
1435,8,12
1436,19,12
1437,18,12
1438,16,12
1439,18,12
1440,14,12
1441,13,12
1442,14,12
1443,11,12
1444,17,12
1445,14,12
1446,18,12
1447,13,12
1448,12,12
1449,18,12
1450,18,12
1451,9,12
1452,19,12
1453,14,12
1454,21,12
1455,12,12
1456,13,12
1457,14,12
1458,12,12
1459,14,12
1460,7,12
1461,17,12
1462,15,12
1463,16,12
1464,13,12
1465,14,12
1466,14,12
1467,10,12
1468,11,12
1469,23,12
1470,21,12
1471,22,12
1472,16,12
1473,17,12
1474,19,12
1475,9,12
1476,18,12
1477,13,12
1478,18,12
1479,19,12
1480,13,12
1481,12,12
1482,11,12
1483,14,12
1484,6,12
1485,12,12
1486,14,12
1487,13,12
1488,11,12
1489,19,12
1490,16,12
1491,12,12
1492,13,12
1493,15,12
1494,11,12
1495,18,12
1496,9,12
1497,18,12
1498,11,12
1499,13,12
1500,18,12
1501,10,12
1502,12,12
1503,16,12
1504,15,12
1505,16,12
1506,8,12
1507,11,12
1508,15,12
1509,18,12
1510,15,12
1511,13,12
1512,11,12
1513,10,12
1514,10,12
1515,18,12
1516,16,12
1517,19,12
1518,17,12
1519,14,12
1520,14,12
1521,18,12
1522,14,12
1523,18,12
1524,15,12
1525,11,12
1526,14,12
1527,8,12
1528,14,12
1529,17,12
1530,16,12
1531,15,12
1532,20,12
1533,13,12
1534,20,12
1535,16,12
1536,18,12
1537,16,12
1538,16,12
1539,18,12
1540,14,12
1541,14,12
1542,13,12
1543,12,12
1544,21,12
1545,13,12
1546,10,12
1547,19,12
1548,12,12
1549,21,12
1550,16,12
1551,17,12
1552,17,12
1553,15,12
1554,17,12
1555,16,12
1556,16,12
1557,17,12
1558,15,12
1559,17,12
1560,13,12
1561,8,12
1562,15,12
1563,19,12
1564,18,12
1565,18,12
1566,13,12
1567,19,12
1568,14,12
1569,13,12
1570,15,12
1571,14,12
1572,15,12
1573,13,12
1574,9,12
1575,10,12
1576,14,12
1577,16,12
1578,18,12
1579,22,12
1580,17,12
1581,14,12
1582,12,12
1583,20,12
1584,18,12
1585,8,12
1586,7,12
1587,12,12
1588,15,12
1589,6,12
1590,20,12
1591,10,12
1592,13,12
1593,12,12
1594,17,12
1595,11,12
1596,20,12
1597,12,12
1598,15,12
1599,11,12
1600,12,12
1601,20,12
1602,9,12
1603,13,12
1604,18,12
1605,12,12
1606,14,12
1607,11,12
1608,17,12
1609,14,12
1610,10,12
1611,15,12
1612,16,12
1613,11,12
1614,12,12
1615,17,12
1616,14,12
1617,17,12
1618,15,12
1619,9,12
1620,21,12
1621,11,12
1622,13,12
1623,24,12
1624,13,12
1625,13,12
1626,10,12
1627,18,12
1628,19,12
1629,15,12
1630,7,12
1631,20,12
1632,18,12
1633,19,12
1634,17,12
1635,16,12
1636,13,12
1637,11,12
1638,20,12
1639,11,12
1640,14,12
1641,13,12
1642,18,12
1643,12,12
1644,22,12
1645,16,12
1646,17,12
1647,17,12
1648,23,12
1649,13,12
1650,16,12
1651,12,12
1652,15,12
1653,12,12
1654,19,12
1655,9,12
1656,20,12
1657,11,12
1658,13,12
1659,11,12
1660,17,12
1661,15,12
1662,10,12
1663,13,12
1664,13,12
1665,13,12
1666,8,12
1667,12,12
1668,10,12
1669,15,12
1670,15,12
1671,16,12
1672,12,12
1673,14,12
1674,12,12
1675,16,12
1676,16,12
1677,16,12
1678,19,12
1679,13,12
1680,20,12
1681,18,12
1682,15,12
1683,16,12
1684,15,12
1685,10,12
1686,14,12
1687,16,12
1688,15,12
1689,13,12
1690,19,12
1691,18,12
1692,17,12
1693,20,12
1694,18,12
1695,13,12
1696,10,12
1697,15,12
1698,16,12
1699,23,12
1700,18,12
1701,14,12
1702,12,12
1703,9,12
1704,17,12
1705,18,12
1706,8,12
1707,10,12
1708,15,12
1709,13,12
1710,8,12
1711,10,12
1712,19,12
1713,13,12
1714,20,12
1715,12,12
1716,21,12
1717,17,12
1718,23,12
1719,19,12
1720,6,12
1721,21,12
1722,19,12
1723,15,12
1724,14,12
1725,15,12
1726,11,12
1727,15,12
1728,11,12
1729,17,12
1730,14,12
1731,15,12
1732,20,12
1733,16,12
1734,15,12
1735,17,12
1736,11,12
1737,16,12
1738,17,12
1739,11,12
1740,18,12
1741,11,12
1742,18,12
1743,13,12
1744,19,12
1745,14,12
1746,13,12
1747,20,12
1748,17,12
1749,19,12
1750,12,12
1751,15,12
1752,13,12
1753,17,12
1754,9,12
1755,14,12
1756,17,12
1757,13,12
1758,14,12
1759,16,12
1760,10,12
1761,16,12
1762,18,12
1763,13,12
1764,17,12
1765,20,12
1766,10,12
1767,14,12
1768,11,12
1769,17,12
1770,13,12
1771,21,12
1772,15,12
1773,13,12
1774,11,12
1775,12,12
1776,10,12
1777,15,12
1778,11,12
1779,14,12
1780,16,12
1781,22,12
1782,9,12
1783,12,12
1784,17,12
1785,14,12
1786,15,12
1787,14,12
1788,16,12
1789,13,12
1790,12,12
1791,17,12
1792,16,12
1793,18,12
1794,14,12
1795,17,12
1796,14,12
1797,10,12
1798,13,12
1799,16,12
1800,23,12
1801,12,12
1802,8,12
1803,19,12
1804,14,12
1805,14,12
1806,10,12
1807,17,12
1808,16,12
1809,10,12
1810,14,12
1811,20,12
1812,16,12
1813,12,12
1814,12,12
1815,19,12
1816,15,12
1817,22,12
1818,14,12
1819,23,12
1820,16,12
1821,15,12
1822,15,12
1823,17,12
1824,16,12
1825,19,12
1826,18,12
1827,13,12
1828,11,12
1829,18,12
1830,17,12
1831,15,12
1832,17,12
1833,14,12
1834,14,12
1835,18,12
1836,23,12
1837,12,12
1838,23,12
1839,21,12
1840,16,12
1841,11,12
1842,20,12
1843,17,12
1844,14,12
1845,14,12
1846,13,12
1847,13,12
1848,17,12
1849,18,12
1850,13,12
1851,15,12
1852,11,12
1853,19,12
1854,20,12
1855,18,12
1856,14,12
1857,15,12
1858,15,12
1859,15,12
1860,15,12
1861,8,12
1862,11,12
1863,18,12
1864,14,12
1865,11,12
1866,18,12
1867,8,12
1868,13,12
1869,11,12
1870,10,12
1871,18,12
1872,17,12
1873,19,12
1874,10,12
1875,11,12
1876,15,12
1877,18,12
1878,13,12
1879,8,12
1880,12,12
1881,18,12
1882,14,12
1883,19,12
1884,8,12
1885,21,12
1886,10,12
1887,13,12
1888,13,12
1889,15,12
1890,23,12
1891,10,12
1892,14,12
1893,15,12
1894,14,12
1895,13,12
1896,18,12
1897,14,12
1898,18,12
1899,16,12
1900,15,12
1901,16,12
1902,20,12
1903,21,12
1904,15,12
1905,14,12
1906,10,12
1907,13,12
1908,12,12
1909,18,12
1910,18,12
1911,8,12
1912,19,12
1913,12,12
1914,18,12
1915,18,12
1916,16,12
1917,10,12
1918,20,12
1919,16,12
1920,17,12
1921,20,12
1922,11,12
1923,13,12
1924,16,12
1925,9,12
1926,14,12
1927,16,12
1928,12,12
1929,15,12
1930,12,12
1931,16,12
1932,12,12
1933,16,12
1934,13,12
1935,18,12
1936,13,12
1937,14,12
1938,15,12
1939,9,12
1940,18,12
1941,21,12
1942,18,12
1943,16,12
1944,11,12
1945,19,12
1946,21,12
1947,23,12
1948,9,12
1949,13,12
1950,9,12
1951,15,12
1952,19,12
1953,14,12
1954,16,12
1955,16,12
1956,10,12
1957,18,12
1958,14,12
1959,9,12
1960,18,12
1961,17,12
1962,11,12
1963,8,12
1964,15,12
1965,14,12
1966,15,12
1967,22,12
1968,11,12
1969,17,12
1970,15,12
1971,12,12
1972,19,12
1973,14,12
1974,14,12
1975,15,12
1976,16,12
1977,12,12
1978,22,12
1979,13,12
1980,14,12
1981,12,12
1982,18,12
1983,11,12
1984,13,12
1985,18,12
1986,16,12
1987,17,12
1988,7,12
1989,17,12
1990,15,12
1991,13,12
1992,9,12
1993,14,12
1994,15,12
1995,7,12
1996,19,12
1997,15,12
1998,13,12
1999,14,12
2000,15,12
2001,8,12
2002,14,12
2003,10,12
2004,12,12
2005,12,12
2006,18,12
2007,19,12
2008,12,12
2009,9,12
2010,18,12
2011,18,12
2012,13,12
2013,14,12
2014,17,12
2015,18,12
2016,13,12
2017,12,12
2018,20,12
2019,9,12
2020,18,12
2021,13,12
2022,10,12
2023,17,12
2024,15,12
2025,10,12
2026,19,12
2027,11,12
2028,10,12
2029,17,12
2030,15,12
2031,14,12
2032,11,12
2033,20,12
2034,18,12
2035,10,12
2036,15,12
2037,10,12
2038,8,12
2039,17,12
2040,17,12
2041,17,12
2042,19,12
2043,15,12
2044,12,12
2045,16,12
2046,17,12
2047,19,12
2048,17,12
2049,13,12
2050,13,12
2051,17,12
2052,17,12
2053,18,12
2054,15,12
2055,23,12
2056,12,12
2057,12,12
2058,11,12
2059,11,12
2060,16,12
2061,11,12
2062,17,12
2063,10,12
2064,10,12
2065,14,12
2066,11,12
2067,12,12
2068,14,12
2069,12,12
2070,12,12
2071,11,12
2072,17,12
2073,16,12
2074,13,12
2075,17,12
2076,10,12
2077,18,12
2078,12,12
2079,10,12
2080,14,12
2081,9,12
2082,10,12
2083,11,12
2084,15,12
2085,20,12
2086,19,12
2087,9,12
2088,18,12
2089,20,12
2090,17,12
2091,14,12
2092,8,12
2093,11,12
2094,15,12
2095,21,12
2096,16,12
2097,10,12
2098,14,12
2099,12,12
2100,20,12
2101,15,12
2102,9,12
2103,19,12
2104,12,12
2105,19,12
2106,17,12
2107,17,12
2108,15,12
2109,15,12
2110,16,12
2111,15,12
2112,9,12
2113,15,12
2114,19,12
2115,11,12
2116,9,12
2117,14,12
2118,16,12
2119,10,12
2120,23,12
2121,11,12
2122,11,12
2123,20,12
2124,6,12
2125,19,12
2126,11,12
2127,12,12
2128,16,12
2129,13,12
2130,13,12
2131,15,12
2132,12,12
2133,18,12
2134,17,12
2135,13,12
2136,18,12
2137,17,12
2138,12,12
2139,13,12
2140,16,12
