episode,shots,reward
370,47,26
371,70,26
372,66,26
373,69,26
374,66,26
375,52,26
376,54,26
377,42,26
378,69,26
379,54,26
380,71,26
381,60,26
382,56,26
383,75,26
384,55,26
385,56,26
386,62,26
387,83,26
388,67,26
389,64,26
390,60,26
391,58,26
392,63,26
393,40,26
394,55,26
395,58,26
396,67,26
397,53,26
398,51,26
399,50,26
400,54,26
401,71,26
402,62,26
403,82,26
404,77,26
405,45,26
406,69,26
407,58,26
408,56,26
409,43,26
410,56,26
411,52,26
412,48,26
413,64,26
414,51,26
415,57,26
416,77,26
417,73,26
418,72,26
419,60,26
420,59,26
421,56,26
422,76,26
423,67,26
424,54,26
425,57,26
426,56,26
427,44,26
428,60,26
429,59,26
430,69,26
431,47,26
432,65,26
433,40,26
434,59,26
435,63,26
436,57,26
437,63,26
438,56,26
439,67,26
440,68,26
441,77,26
442,77,26
443,68,26
444,59,26
445,64,26
446,64,26
447,67,26
448,54,26
449,79,26
450,37,26
451,68,26
452,64,26
453,40,26
454,56,26
455,56,26
456,67,26
457,62,26
458,50,26
459,55,26
460,55,26
461,57,26
462,62,26
463,70,26
464,69,26
465,63,26
466,71,26
467,60,26
468,61,26
469,58,26
470,60,26
471,67,26
472,57,26
473,44,26
474,51,26
475,54,26
476,53,26
477,52,26
478,63,26
479,67,26
480,89,26
481,59,26
482,53,26
483,50,26
484,54,26
485,66,26
486,59,26
487,51,26
488,69,26
489,71,26
490,63,26
491,61,26
492,72,26
493,65,26
494,57,26
495,56,26
496,70,26
497,66,26
498,54,26
499,65,26
500,44,26
501,55,26
502,67,26
503,65,26
504,65,26
505,63,26
506,58,26
507,55,26
508,46,26
509,62,26
510,79,26
511,70,26
512,62,26
513,53,26
514,67,26
515,54,26
516,54,26
517,71,26
518,63,26
519,71,26
520,75,26
521,64,26
522,64,26
523,65,26
524,66,26
525,68,26
526,41,26
527,66,26
528,57,26
529,67,26
530,63,26
531,62,26
532,86,26
533,65,26
534,44,26
535,35,26
536,58,26
537,54,26
538,58,26
539,79,26
540,41,26
541,50,26
542,58,26
543,74,26
544,59,26
545,51,26
546,64,26
547,62,26
548,55,26
549,66,26
550,52,26
551,69,26
552,67,26
553,61,26
554,75,26
555,55,26
556,46,26
557,56,26
558,58,26
559,71,26
560,64,26
561,41,26
562,69,26
563,59,26
564,67,26
565,55,26
566,77,26
567,67,26
568,61,26
569,50,26
570,66,26
571,61,26
572,61,26
573,66,26
574,66,26
575,60,26
576,59,26
577,67,26
578,62,26
579,44,26
580,60,26
581,76,26
582,65,26
583,53,26
584,52,26
585,62,26
586,60,26
587,62,26
588,61,26
589,61,26
590,65,26
591,67,26
592,52,26
593,66,26
594,57,26
595,75,26
596,46,26
597,59,26
598,57,26
599,54,26
600,96,26
601,56,26
602,78,26
603,69,26
604,91,26
605,40,26
606,72,26
607,58,26
608,50,26
609,62,26
610,82,26
611,63,26
612,60,26
613,59,26
614,56,26
615,57,26
616,69,26
617,46,26
618,42,26
619,55,26
620,61,26
621,69,26
622,68,26
623,63,26
624,53,26
625,48,26
626,62,26
627,86,26
628,52,26
629,57,26
630,51,26
631,79,26
632,60,26
633,63,26
634,78,26
635,63,26
636,54,26
637,45,26
638,53,26
639,57,26
640,61,26
641,53,26
642,66,26
643,43,26
644,62,26
645,58,26
646,69,26
647,63,26
648,61,26
649,53,26
650,64,26
651,71,26
652,49,26
653,57,26
654,70,26
655,60,26
656,48,26
657,47,26
658,64,26
659,45,26
660,67,26
661,69,26
662,59,26
663,36,26
664,59,26
665,53,26
666,43,26
667,61,26
668,67,26
669,75,26
670,52,26
671,74,26
672,66,26
673,40,26
674,65,26
675,56,26
676,63,26
677,49,26
678,61,26
679,65,26
680,70,26
681,45,26
682,45,26
683,64,26
684,64,26
685,62,26
686,72,26
687,75,26
688,70,26
689,54,26
690,66,26
691,68,26
692,45,26
693,70,26
694,49,26
695,56,26
696,79,26
697,78,26
698,71,26
699,60,26
700,60,26
701,44,26
702,53,26
703,57,26
704,69,26
705,64,26
706,60,26
707,67,26
708,55,26
709,59,26
710,55,26
711,56,26
712,63,26
713,72,26
714,69,26
715,60,26
716,54,26
717,71,26
718,69,26
719,71,26
720,56,26
721,67,26
722,61,26
723,68,26
724,48,26
725,62,26
726,51,26
727,72,26
728,60,26
729,72,26
730,54,26
731,70,26
732,65,26
733,59,26
734,56,26
735,76,26
736,55,26
737,70,26
738,66,26
739,57,26
740,60,26
741,67,26
742,63,26
743,62,26
744,63,26
745,52,26
746,46,26
747,64,26
748,92,26
749,63,26
750,67,26
751,55,26
752,65,26
753,42,26
754,70,26
755,75,26
756,57,26
757,84,26
758,60,26
759,50,26
760,71,26
761,57,26
762,66,26
763,50,26
764,64,26
765,67,26
766,61,26
767,54,26
768,67,26
769,74,26
770,69,26
771,66,26
772,58,26
773,65,26
774,56,26
775,63,26
776,58,26
777,51,26
778,87,26
779,49,26
780,58,26
781,74,26
782,46,26
783,53,26
784,80,26
785,61,26
786,61,26
787,59,26
788,78,26
789,72,26
790,62,26
791,68,26
792,65,26
793,51,26
794,48,26
795,73,26
796,67,26
797,70,26
798,71,26
799,59,26
800,59,26
801,67,26
802,64,26
803,61,26
804,49,26
805,63,26
806,62,26
807,35,26
808,67,26
809,60,26
810,73,26
811,40,26
812,71,26
813,56,26
814,70,26
815,56,26
816,47,26
817,61,26
818,71,26
819,61,26
820,73,26
821,58,26
822,85,26
823,55,26
824,52,26
825,51,26
826,67,26
827,64,26
828,69,26
829,53,26
830,74,26
831,61,26
832,72,26
833,71,26
834,65,26
835,73,26
836,77,26
837,63,26
838,52,26
839,67,26
840,56,26
841,53,26
842,48,26
843,62,26
844,52,26
845,58,26
846,70,26
847,70,26
848,73,26
849,66,26
850,65,26
851,54,26
852,64,26
853,50,26
854,54,26
855,51,26
856,86,26
857,60,26
858,69,26
859,79,26
860,71,26
861,49,26
862,69,26
863,52,26
864,50,26
865,67,26
866,63,26
867,62,26
868,65,26
869,65,26
870,61,26
871,54,26
872,54,26
873,58,26
874,66,26
875,68,26
876,59,26
877,61,26
878,57,26
879,59,26
880,60,26
881,67,26
882,65,26
883,67,26
884,46,26
885,65,26
886,70,26
887,68,26
888,62,26
889,54,26
890,49,26
891,54,26
892,79,26
893,65,26
894,67,26
895,80,26
896,51,26
897,61,26
898,54,26
899,55,26
900,55,26
901,48,26
902,74,26
903,67,26
904,69,26
905,65,26
906,66,26
907,47,26
908,56,26
909,62,26
910,65,26
911,53,26
912,70,26
913,61,26
914,54,26
915,51,26
916,75,26
917,54,26
918,47,26
919,63,26
920,58,26
921,88,26
922,68,26
923,43,26
924,63,26
925,58,26
926,55,26
927,67,26
928,58,26
929,65,26
930,57,26
931,84,26
932,49,26
933,63,26
934,68,26
935,70,26
936,69,26
937,54,26
938,58,26
939,61,26
940,70,26
941,63,26
942,48,26
943,60,26
944,67,26
945,73,26
946,76,26
947,66,26
948,66,26
949,60,26
950,54,26
951,47,26
952,61,26
953,59,26
954,64,26
955,63,26
956,63,26
957,65,26
958,75,26
959,67,26
960,74,26
961,47,26
962,48,26
963,57,26
964,62,26
965,59,26
966,70,26
967,58,26
968,59,26
969,52,26
970,40,26
971,57,26
972,58,26
973,62,26
974,56,26
975,65,26
976,76,26
977,45,26
978,63,26
979,57,26
980,62,26
981,48,26
982,90,26
983,67,26
984,56,26
985,41,26
986,74,26
987,58,26
988,88,26
989,65,26
990,70,26
991,45,26
992,44,26
993,53,26
994,53,26
995,83,26
996,58,26
997,53,26
998,58,26
999,67,26
1000,86,26
1001,69,26
1002,70,26
1003,54,26
1004,50,26
1005,51,26
1006,63,26
1007,49,26
1008,54,26
1009,41,26
1010,41,26
1011,75,26
1012,56,26
1013,67,26
1014,63,26
1015,63,26
1016,50,26
1017,52,26
1018,57,26
1019,54,26
1020,65,26
1021,77,26
1022,57,26
1023,64,26
1024,56,26
1025,62,26
1026,62,26
1027,63,26
1028,76,26
1029,63,26
1030,63,26
1031,49,26
1032,50,26
1033,54,26
1034,74,26
1035,45,26
1036,49,26
1037,64,26
1038,69,26
1039,55,26
1040,67,26
1041,50,26
1042,68,26
1043,64,26
1044,75,26
1045,72,26
1046,57,26
1047,62,26
1048,54,26
1049,76,26
1050,67,26
1051,65,26
1052,64,26
1053,56,26
1054,65,26
1055,61,26
1056,45,26
1057,54,26
1058,64,26
1059,66,26
1060,67,26
1061,74,26
1062,62,26
1063,73,26
1064,69,26
1065,60,26
1066,59,26
1067,64,26
1068,81,26
1069,68,26
1070,58,26
1071,67,26
1072,69,26
1073,64,26
1074,58,26
1075,72,26
1076,52,26
1077,75,26
1078,62,26
1079,60,26
1080,63,26
1081,62,26
1082,67,26
1083,72,26
1084,68,26
1085,77,26
1086,56,26
1087,61,26
1088,60,26
1089,53,26
1090,58,26
1091,38,26
1092,44,26
1093,64,26
1094,69,26
1095,72,26
1096,48,26
1097,66,26
1098,70,26
1099,58,26
1100,63,26
1101,67,26
1102,59,26
1103,46,26
1104,65,26
1105,65,26
1106,58,26
1107,58,26
1108,72,26
1109,84,26
1110,41,26
1111,57,26
1112,64,26
1113,54,26
1114,43,26
1115,74,26
1116,62,26
1117,55,26
1118,50,26
1119,52,26
1120,54,26
1121,65,26
1122,57,26
1123,58,26
1124,59,26
1125,56,26
1126,58,26
1127,59,26
1128,66,26
1129,61,26
1130,52,26
1131,60,26
1132,47,26
1133,57,26
1134,72,26
1135,57,26
1136,71,26
1137,45,26
1138,46,26
1139,83,26
1140,57,26
1141,64,26
1142,65,26
1143,64,26
1144,54,26
1145,55,26
1146,79,26
1147,60,26
1148,56,26
1149,57,26
1150,58,26
1151,62,26
1152,64,26
1153,52,26
1154,59,26
1155,74,26
1156,59,26
1157,86,26
1158,73,26
1159,56,26
1160,65,26
1161,63,26
1162,70,26
1163,41,26
1164,76,26
1165,65,26
1166,65,26
1167,67,26
1168,67,26
1169,53,26
1170,74,26
1171,56,26
1172,63,26
1173,65,26
1174,53,26
1175,48,26
1176,73,26
1177,91,26
1178,54,26
1179,51,26
1180,71,26
1181,39,26
1182,59,26
1183,61,26
1184,47,26
1185,55,26
1186,54,26
1187,75,26
1188,70,26
1189,59,26
1190,68,26
1191,72,26
1192,48,26
1193,62,26
1194,57,26
1195,57,26
1196,74,26
1197,64,26
1198,52,26
1199,61,26
1200,59,26
1201,31,26
1202,44,26
1203,55,26
1204,60,26
1205,66,26
1206,57,26
1207,57,26
1208,53,26
1209,47,26
1210,60,26
1211,61,26
1212,61,26
1213,64,26
1214,57,26
1215,77,26
1216,55,26
1217,62,26
1218,83,26
1219,56,26
1220,61,26
1221,49,26
1222,63,26
1223,57,26
1224,52,26
1225,54,26
1226,76,26
1227,46,26
1228,43,26
1229,51,26
1230,87,26
1231,37,26
1232,61,26
1233,64,26
1234,76,26
1235,68,26
1236,65,26
1237,63,26
1238,59,26
1239,52,26
1240,63,26
1241,59,26
1242,50,26
1243,45,26
1244,68,26
1245,55,26
1246,59,26
1247,60,26
1248,61,26
1249,53,26
1250,47,26
1251,63,26
1252,63,26
1253,67,26
1254,43,26
1255,56,26
1256,62,26
1257,65,26
1258,59,26
1259,81,26
1260,64,26
1261,63,26
1262,89,26
1263,41,26
1264,54,26
1265,55,26
1266,76,26
1267,58,26
1268,63,26
1269,58,26
1270,60,26
1271,56,26
1272,71,26
1273,42,26
1274,61,26
1275,57,26
1276,71,26
1277,64,26
1278,70,26
1279,59,26
1280,56,26
1281,52,26
1282,63,26
1283,67,26
1284,73,26
1285,66,26
1286,77,26
1287,64,26
1288,58,26
1289,52,26
1290,52,26
1291,79,26
1292,70,26
1293,44,26
1294,72,26
1295,67,26
1296,50,26
1297,62,26
1298,67,26
1299,70,26
1300,55,26
1301,63,26
1302,49,26
1303,58,26
1304,59,26
1305,61,26
1306,71,26
1307,56,26
1308,73,26
1309,56,26
1310,55,26
1311,62,26
1312,59,26
1313,64,26
1314,70,26
1315,68,26
1316,56,26
1317,57,26
1318,55,26
1319,51,26
1320,61,26
1321,59,26
1322,62,26
1323,52,26
1324,62,26
1325,71,26
1326,59,26
1327,67,26
1328,53,26
1329,61,26
1330,64,26
1331,56,26
1332,74,26
1333,49,26
1334,57,26
1335,66,26
1336,64,26
1337,86,26
1338,58,26
1339,89,26
1340,70,26
1341,77,26
1342,55,26
1343,65,26
1344,58,26
1345,60,26
1346,50,26
1347,59,26
1348,70,26
1349,58,26
1350,51,26
1351,47,26
1352,62,26
1353,62,26
1354,58,26
1355,63,26
1356,72,26
1357,58,26
1358,80,26
1359,70,26
1360,68,26
1361,63,26
1362,90,26
1363,64,26
1364,63,26
1365,86,26
1366,63,26
1367,58,26
1368,62,26
1369,58,26
1370,62,26
1371,65,26
1372,57,26
1373,51,26
1374,65,26
1375,66,26
1376,72,26
1377,56,26
1378,64,26
1379,77,26
1380,51,26
1381,81,26
1382,56,26
1383,55,26
1384,48,26
1385,65,26
1386,66,26
1387,64,26
1388,60,26
1389,52,26
1390,72,26
1391,72,26
1392,61,26
1393,61,26
1394,62,26
1395,59,26
1396,56,26
1397,59,26
1398,61,26
1399,67,26
1400,58,26
1401,66,26
1402,46,26
1403,50,26
1404,79,26
1405,50,26
1406,46,26
1407,80,26
1408,50,26
1409,51,26
1410,60,26
1411,65,26
1412,52,26
1413,69,26
1414,65,26
1415,54,26
1416,65,26
1417,63,26
1418,65,26
1419,66,26
1420,53,26
1421,66,26
1422,56,26
1423,55,26
1424,51,26
1425,66,26
1426,60,26
1427,68,26
1428,51,26
1429,54,26
1430,62,26
1431,71,26
1432,87,26
1433,66,26
1434,53,26
1435,68,26
1436,89,26
1437,60,26
1438,59,26
1439,73,26
1440,67,26
1441,67,26
1442,57,26
1443,59,26
1444,58,26
1445,84,26
1446,64,26
1447,77,26
1448,55,26
1449,68,26
1450,72,26
1451,80,26
1452,50,26
1453,60,26
1454,72,26
1455,56,26
1456,56,26
1457,66,26
1458,42,26
1459,74,26
1460,75,26
1461,61,26
1462,70,26
1463,42,26
1464,58,26
1465,64,26
1466,54,26
1467,69,26
1468,51,26
1469,48,26
1470,61,26
1471,70,26
1472,54,26
1473,71,26
1474,64,26
1475,72,26
1476,64,26
1477,54,26
1478,71,26
1479,61,26
1480,58,26
1481,77,26
1482,45,26
1483,43,26
1484,86,26
1485,57,26
1486,48,26
1487,52,26
1488,49,26
1489,50,26
1490,60,26
1491,59,26
1492,61,26
1493,60,26
1494,53,26
1495,59,26
1496,37,26
1497,71,26
1498,48,26
1499,66,26
1500,54,26
1501,65,26
1502,50,26
1503,73,26
1504,61,26
1505,53,26
1506,57,26
1507,63,26
1508,86,26
1509,50,26
1510,47,26
1511,64,26
1512,79,26
1513,62,26
1514,55,26
1515,65,26
1516,55,26
1517,64,26
1518,44,26
1519,65,26
1520,68,26
1521,64,26
1522,78,26
1523,58,26
1524,63,26
1525,69,26
1526,61,26
1527,58,26
1528,43,26
1529,75,26
1530,68,26
1531,58,26
1532,66,26
1533,65,26
1534,73,26
1535,66,26
1536,51,26
1537,67,26
1538,78,26
1539,69,26
1540,45,26
1541,49,26
1542,63,26
1543,55,26
1544,74,26
1545,47,26
1546,54,26
1547,63,26
1548,56,26
1549,61,26
1550,58,26
1551,55,26
1552,60,26
1553,54,26
1554,56,26
1555,50,26
1556,64,26
1557,46,26
1558,55,26
1559,51,26
1560,71,26
1561,64,26
1562,70,26
1563,45,26
1564,57,26
1565,69,26
1566,65,26
1567,50,26
1568,50,26
1569,51,26
1570,62,26
1571,54,26
1572,71,26
1573,61,26
1574,50,26
1575,47,26
1576,58,26
1577,58,26
1578,60,26
1579,58,26
1580,67,26
1581,61,26
1582,58,26
1583,60,26
1584,58,26
1585,61,26
1586,55,26
1587,50,26
1588,81,26
1589,73,26
1590,67,26
1591,57,26
1592,57,26
1593,43,26
1594,65,26
1595,57,26
1596,71,26
1597,58,26
1598,80,26
1599,69,26
1600,66,26
1601,56,26
1602,65,26
1603,61,26
1604,56,26
1605,52,26
1606,37,26
1607,68,26
1608,65,26
1609,77,26
1610,61,26
1611,57,26
1612,65,26
1613,64,26
1614,69,26
1615,56,26
1616,59,26
1617,48,26
1618,69,26
1619,69,26
1620,48,26
1621,50,26
1622,62,26
1623,67,26
1624,55,26
1625,60,26
1626,56,26
1627,61,26
1628,70,26
1629,63,26
1630,64,26
1631,56,26
1632,65,26
1633,62,26
1634,58,26
1635,78,26
1636,54,26
1637,57,26
1638,59,26
1639,65,26
1640,60,26
1641,69,26
1642,63,26
1643,55,26
1644,59,26
1645,63,26
1646,54,26
1647,78,26
1648,69,26
1649,66,26
1650,67,26
1651,66,26
1652,51,26
1653,64,26
1654,65,26
1655,51,26
1656,59,26
1657,64,26
1658,69,26
1659,57,26
1660,70,26
1661,44,26
1662,49,26
1663,64,26
1664,60,26
1665,75,26
1666,59,26
1667,76,26
1668,70,26
1669,76,26
1670,44,26
1671,59,26
1672,65,26
1673,44,26
1674,54,26
1675,68,26
1676,58,26
1677,54,26
1678,62,26
1679,63,26
1680,56,26
1681,64,26
1682,49,26
1683,66,26
1684,49,26
1685,64,26
1686,65,26
1687,39,26
1688,54,26
1689,62,26
1690,80,26
1691,66,26
1692,64,26
1693,82,26
1694,62,26
1695,62,26
1696,55,26
1697,59,26
1698,57,26
1699,55,26
1700,69,26
1701,53,26
1702,65,26
1703,59,26
1704,58,26
1705,55,26
1706,93,26
1707,69,26
1708,62,26
1709,59,26
1710,72,26
1711,65,26
1712,72,26
1713,54,26
1714,76,26
1715,67,26
1716,44,26
1717,61,26
1718,68,26
1719,51,26
1720,67,26
1721,71,26
1722,67,26
1723,64,26
1724,59,26
1725,55,26
1726,66,26
1727,60,26
1728,45,26
1729,33,26
1730,71,26
1731,65,26
1732,67,26
1733,62,26
1734,87,26
1735,80,26
1736,62,26
1737,50,26
1738,59,26
1739,68,26
1740,50,26
1741,58,26
1742,48,26
1743,70,26
1744,78,26
1745,62,26
1746,76,26
1747,73,26
1748,60,26
1749,64,26
1750,46,26
1751,51,26
1752,57,26
1753,76,26
1754,61,26
1755,64,26
1756,58,26
1757,48,26
1758,65,26
1759,54,26
1760,60,26
1761,65,26
1762,71,26
1763,57,26
1764,68,26
1765,56,26
1766,50,26
1767,70,26
1768,61,26
1769,57,26
1770,65,26
1771,67,26
1772,67,26
1773,61,26
1774,60,26
1775,67,26
1776,44,26
1777,76,26
1778,52,26
1779,64,26
1780,75,26
1781,79,26
1782,63,26
1783,70,26
1784,73,26
1785,45,26
1786,56,26
1787,64,26
1788,70,26
1789,67,26
1790,54,26
1791,56,26
1792,56,26
1793,63,26
1794,58,26
1795,70,26
1796,78,26
1797,60,26
1798,52,26
1799,54,26
1800,52,26
1801,58,26
1802,50,26
1803,72,26
1804,60,26
1805,61,26
1806,59,26
1807,71,26
1808,75,26
1809,69,26
1810,52,26
1811,52,26
1812,63,26
1813,63,26
1814,53,26
1815,63,26
1816,82,26
1817,84,26
1818,75,26
1819,66,26
1820,74,26
1821,56,26
1822,51,26
1823,66,26
1824,51,26
1825,59,26
1826,60,26
1827,59,26
1828,54,26
1829,74,26
1830,63,26
1831,58,26
1832,61,26
1833,67,26
1834,70,26
1835,72,26
1836,70,26
1837,73,26
1838,64,26
1839,69,26
1840,82,26
1841,63,26
1842,64,26
1843,59,26
1844,51,26
1845,52,26
1846,75,26
1847,72,26
1848,56,26
1849,67,26
1850,67,26
1851,66,26
1852,76,26
1853,66,26
1854,42,26
1855,68,26
1856,65,26
1857,83,26
1858,68,26
1859,50,26
1860,53,26
1861,61,26
1862,64,26
1863,60,26
1864,51,26
1865,71,26
1866,55,26
1867,55,26
1868,64,26
1869,50,26
1870,41,26
1871,70,26
1872,84,26
1873,66,26
1874,62,26
1875,77,26
1876,57,26
1877,69,26
1878,65,26
1879,49,26
1880,68,26
1881,54,26
1882,65,26
1883,53,26
1884,64,26
1885,72,26
1886,63,26
1887,54,26
1888,72,26
1889,75,26
1890,59,26
1891,65,26
1892,60,26
1893,62,26
1894,74,26
1895,68,26
1896,64,26
1897,43,26
1898,55,26
1899,68,26
1900,57,26
1901,76,26
1902,49,26
1903,60,26
1904,56,26
1905,43,26
1906,77,26
1907,45,26
1908,76,26
1909,59,26
1910,68,26
1911,61,26
1912,72,26
1913,55,26
1914,57,26
1915,57,26
1916,50,26
1917,76,26
1918,81,26
1919,59,26
1920,62,26
1921,74,26
1922,69,26
1923,65,26
1924,53,26
1925,63,26
1926,84,26
1927,53,26
1928,57,26
1929,58,26
1930,52,26
1931,57,26
1932,60,26
1933,53,26
1934,71,26
1935,64,26
1936,48,26
1937,56,26
1938,48,26
1939,46,26
1940,51,26
1941,44,26
1942,62,26
1943,50,26
1944,58,26
1945,58,26
1946,75,26
1947,52,26
1948,67,26
1949,68,26
1950,62,26
1951,48,26
1952,62,26
1953,56,26
1954,72,26
1955,80,26
1956,56,26
1957,56,26
1958,68,26
1959,68,26
1960,70,26
1961,74,26
1962,68,26
1963,55,26
1964,44,26
1965,59,26
1966,78,26
1967,53,26
1968,65,26
1969,53,26
1970,67,26
1971,57,26
1972,60,26
1973,46,26
1974,62,26
1975,54,26
1976,68,26
1977,53,26
1978,68,26
1979,60,26
1980,65,26
1981,53,26
1982,60,26
1983,53,26
1984,65,26
1985,64,26
1986,72,26
1987,63,26
1988,63,26
1989,54,26
1990,67,26
1991,73,26
1992,70,26
1993,44,26
1994,39,26
1995,52,26
1996,52,26
1997,62,26
1998,62,26
1999,65,26
2000,64,26
2001,61,26
2002,63,26
2003,59,26
2004,70,26
2005,72,26
2006,61,26
2007,49,26
2008,67,26
2009,67,26
2010,64,26
2011,59,26
2012,66,26
2013,70,26
2014,60,26
2015,66,26
2016,77,26
2017,55,26
2018,73,26
2019,62,26
2020,66,26
2021,50,26
2022,64,26
2023,61,26
2024,64,26
2025,61,26
2026,51,26
2027,54,26
2028,57,26
2029,72,26
2030,63,26
2031,63,26
2032,68,26
2033,62,26
2034,68,26
2035,76,26
2036,56,26
2037,53,26
2038,67,26
2039,46,26
2040,56,26
2041,54,26
2042,56,26
2043,51,26
2044,59,26
2045,70,26
2046,72,26
2047,56,26
2048,56,26
2049,63,26
2050,47,26
2051,54,26
2052,57,26
2053,75,26
2054,69,26
2055,59,26
2056,50,26
2057,65,26
2058,58,26
2059,60,26
2060,65,26
2061,61,26
2062,69,26
2063,57,26
2064,66,26
2065,64,26
2066,47,26
2067,58,26
2068,70,26
2069,67,26
2070,55,26
2071,60,26
2072,68,26
2073,66,26
2074,54,26
2075,60,26
2076,54,26
2077,63,26
2078,55,26
2079,72,26
2080,61,26
2081,57,26
2082,67,26
2083,51,26
2084,64,26
2085,59,26
2086,71,26
2087,61,26
2088,63,26
2089,64,26
2090,56,26
2091,64,26
2092,59,26
2093,53,26
2094,62,26
2095,82,26
2096,64,26
2097,54,26
2098,65,26
2099,64,26
2100,73,26
2101,67,26
2102,72,26
2103,69,26
2104,62,26
2105,49,26
2106,65,26
2107,62,26
2108,83,26
2109,55,26
2110,65,26
2111,69,26
2112,54,26
2113,64,26
2114,57,26
2115,74,26
2116,47,26
2117,56,26
2118,57,26
2119,38,26
2120,60,26
2121,68,26
2122,64,26
2123,66,26
2124,64,26
2125,56,26
2126,52,26
2127,50,26
2128,70,26
2129,57,26
2130,79,26
2131,50,26
2132,56,26
2133,74,26
2134,58,26
2135,58,26
2136,64,26
2137,56,26
2138,53,26
2139,66,26
2140,72,26
