episode,shots,reward
267,19,12
268,17,12
269,19,12
270,12,12
271,13,12
272,16,12
273,16,12
274,13,12
275,14,12
276,15,12
277,15,12
278,15,12
279,13,12
280,18,12
281,15,12
282,8,12
283,12,12
284,16,12
285,11,12
286,16,12
287,15,12
288,20,12
289,18,12
290,16,12
291,17,12
292,19,12
293,19,12
294,14,12
295,14,12
296,18,12
297,15,12
298,14,12
299,8,12
300,17,12
301,15,12
302,10,12
303,11,12
304,18,12
305,13,12
306,15,12
307,17,12
308,23,12
309,16,12
310,19,12
311,11,12
312,20,12
313,20,12
314,15,12
315,18,12
316,13,12
317,14,12
318,11,12
319,18,12
320,20,12
321,18,12
322,21,12
323,16,12
324,9,12
325,14,12
326,13,12
327,18,12
328,13,12
329,19,12
330,23,12
331,8,12
332,17,12
333,13,12
334,10,12
335,15,12
336,16,12
337,11,12
338,14,12
339,16,12
340,13,12
341,16,12
342,14,12
343,19,12
344,13,12
345,16,12
346,17,12
347,14,12
348,11,12
349,14,12
350,16,12
351,18,12
352,12,12
353,16,12
354,11,12
355,11,12
356,16,12
357,17,12
358,14,12
359,14,12
360,17,12
361,22,12
362,18,12
363,18,12
364,18,12
365,9,12
366,12,12
367,18,12
368,14,12
369,12,12
370,21,12
371,12,12
372,14,12
373,12,12
374,12,12
375,16,12
376,19,12
377,15,12
378,9,12
379,13,12
380,17,12
381,14,12
382,15,12
383,17,12
384,15,12
385,13,12
386,12,12
387,17,12
388,16,12
389,17,12
390,16,12
391,14,12
392,18,12
393,21,12
394,9,12
395,10,12
396,11,12
397,17,12
398,13,12
399,19,12
400,18,12
401,19,12
402,12,12
403,16,12
404,14,12
405,16,12
406,16,12
407,13,12
408,17,12
409,15,12
410,19,12
411,18,12
412,20,12
413,12,12
414,14,12
415,8,12
416,14,12
417,16,12
418,16,12
419,18,12
420,15,12
421,10,12
422,17,12
423,21,12
424,20,12
425,16,12
426,18,12
427,16,12
428,20,12
429,10,12
430,20,12
431,15,12
432,18,12
433,19,12
434,22,12
435,7,12
436,19,12
437,16,12
438,16,12
439,14,12
440,19,12
441,17,12
442,19,12
443,10,12
444,16,12
445,9,12
446,14,12
447,19,12
448,16,12
449,17,12
450,14,12
451,13,12
452,19,12
453,16,12
454,14,12
455,16,12
456,18,12
457,15,12
458,19,12
459,11,12
460,15,12
461,8,12
462,19,12
463,13,12
464,19,12
465,15,12
466,18,12
467,16,12
468,12,12
469,9,12
470,18,12
471,17,12
472,18,12
473,15,12
474,13,12
475,19,12
476,10,12
477,12,12
478,20,12
479,17,12
480,11,12
481,17,12
482,13,12
483,19,12
484,19,12
485,22,12
486,12,12
487,14,12
488,18,12
489,15,12
490,21,12
491,13,12
492,15,12
493,19,12
494,18,12
495,17,12
496,13,12
497,15,12
498,12,12
499,12,12
500,20,12
501,10,12
502,14,12
503,19,12
504,17,12
505,12,12
506,17,12
507,12,12
508,12,12
509,21,12
510,14,12
511,17,12
512,16,12
513,21,12
514,16,12
515,16,12
516,9,12
517,13,12
518,12,12
519,14,12
520,12,12
521,18,12
522,17,12
523,12,12
524,16,12
525,9,12
526,22,12
527,19,12
528,16,12
529,12,12
530,9,12
531,16,12
532,16,12
533,17,12
534,15,12
535,16,12
536,17,12
537,13,12
538,18,12
539,14,12
540,16,12
541,10,12
542,12,12
543,15,12
544,16,12
545,13,12
546,16,12
547,20,12
548,18,12
549,19,12
550,17,12
551,20,12
552,13,12
553,19,12
554,9,12
555,13,12
556,18,12
557,19,12
558,16,12
559,11,12
560,14,12
561,10,12
562,9,12
563,16,12
564,10,12
565,13,12
566,15,12
567,14,12
568,16,12
569,19,12
570,18,12
571,18,12
572,19,12
573,22,12
574,18,12
575,17,12
576,13,12
577,14,12
578,11,12
579,13,12
580,20,12
581,22,12
582,16,12
583,13,12
584,14,12
585,16,12
586,17,12
587,19,12
588,15,12
589,15,12
590,23,12
591,23,12
592,14,12
593,18,12
594,17,12
595,20,12
596,13,12
597,17,12
598,15,12
599,22,12
600,14,12
601,9,12
602,15,12
603,12,12
604,15,12
605,15,12
606,17,12
607,15,12
608,17,12
609,21,12
610,12,12
611,17,12
612,16,12
613,14,12
614,14,12
615,18,12
616,17,12
617,17,12
618,18,12
619,16,12
620,10,12
621,14,12
622,19,12
623,21,12
624,14,12
625,18,12
626,19,12
627,18,12
628,16,12
629,17,12
630,20,12
631,22,12
632,19,12
633,18,12
634,19,12
635,15,12
636,17,12
637,10,12
638,18,12
639,11,12
640,15,12
641,15,12
642,14,12
643,13,12
644,16,12
645,20,12
646,18,12
647,18,12
648,12,12
649,18,12
650,13,12
651,13,12
652,20,12
653,8,12
654,20,12
655,13,12
656,11,12
657,15,12
658,19,12
659,17,12
660,17,12
661,8,12
662,13,12
663,15,12
664,12,12
665,16,12
666,10,12
667,19,12
668,20,12
669,15,12
670,11,12
671,15,12
672,19,12
673,15,12
674,17,12
675,15,12
676,21,12
677,19,12
678,16,12
679,13,12
680,13,12
681,13,12
682,17,12
683,12,12
684,12,12
685,15,12
686,18,12
687,9,12
688,17,12
689,14,12
690,13,12
691,14,12
692,13,12
693,18,12
694,18,12
695,15,12
696,17,12
697,23,12
698,12,12
699,20,12
700,12,12
701,17,12
702,21,12
703,11,12
704,12,12
705,12,12
706,19,12
707,18,12
708,15,12
709,15,12
710,14,12
711,13,12
712,17,12
713,10,12
714,14,12
715,12,12
716,13,12
717,19,12
718,19,12
719,11,12
720,17,12
721,18,12
722,20,12
723,12,12
724,15,12
725,17,12
726,17,12
727,15,12
728,25,12
729,20,12
730,16,12
731,14,12
732,18,12
733,13,12
734,17,12
735,16,12
736,9,12
737,13,12
738,16,12
739,19,12
740,19,12
741,12,12
742,10,12
743,11,12
744,20,12
745,20,12
746,13,12
747,21,12
748,22,12
749,14,12
750,11,12
751,18,12
752,25,12
753,11,12
754,18,12
755,16,12
756,19,12
757,8,12
758,17,12
759,18,12
760,14,12
761,16,12
762,15,12
763,16,12
764,16,12
765,15,12
766,16,12
767,24,12
768,14,12
769,20,12
770,11,12
771,9,12
772,16,12
773,18,12
774,14,12
775,19,12
776,10,12
777,13,12
778,19,12
779,14,12
780,8,12
781,13,12
782,10,12
783,6,12
784,12,12
785,18,12
786,15,12
787,11,12
788,19,12
789,18,12
790,17,12
791,16,12
792,18,12
793,20,12
794,16,12
795,17,12
796,17,12
797,24,12
798,13,12
799,24,12
800,13,12
801,17,12
802,10,12
803,11,12
804,13,12
805,17,12
806,10,12
807,17,12
808,6,12
809,21,12
810,15,12
811,16,12
812,12,12
813,21,12
814,19,12
815,8,12
816,16,12
817,18,12
818,17,12
819,13,12
820,12,12
821,14,12
822,18,12
823,15,12
824,13,12
825,15,12
826,16,12
827,16,12
828,11,12
829,14,12
830,12,12
831,14,12
832,15,12
833,15,12
834,15,12
835,15,12
836,17,12
837,18,12
838,10,12
839,20,12
840,13,12
841,12,12
842,21,12
843,17,12
844,9,12
845,12,12
846,21,12
847,18,12
848,11,12
849,19,12
850,21,12
851,18,12
852,16,12
853,15,12
854,21,12
855,19,12
856,17,12
857,22,12
858,10,12
859,22,12
860,10,12
861,15,12
862,8,12
863,21,12
864,15,12
865,12,12
866,13,12
867,14,12
868,16,12
869,18,12
870,18,12
871,10,12
872,15,12
873,20,12
874,17,12
875,12,12
876,14,12
877,21,12
878,15,12
879,15,12
880,11,12
881,22,12
882,12,12
883,19,12
884,9,12
885,13,12
886,20,12
887,17,12
888,12,12
889,19,12
890,8,12
891,15,12
892,13,12
893,13,12
894,16,12
895,15,12
896,19,12
897,12,12
898,11,12
899,16,12
900,11,12
901,10,12
902,19,12
903,16,12
904,17,12
905,15,12
906,14,12
907,16,12
908,17,12
909,17,12
910,21,12
911,12,12
912,13,12
913,21,12
914,11,12
915,19,12
916,15,12
917,16,12
918,13,12
919,15,12
920,10,12
921,9,12
922,10,12
923,15,12
924,17,12
925,11,12
926,16,12
927,15,12
928,12,12
929,20,12
930,18,12
931,21,12
932,19,12
933,23,12
934,17,12
935,19,12
936,17,12
937,19,12
938,18,12
939,13,12
940,9,12
941,13,12
942,18,12
943,16,12
944,19,12
945,14,12
946,19,12
947,14,12
948,21,12
949,9,12
950,15,12
951,16,12
952,10,12
953,15,12
954,15,12
955,19,12
956,7,12
957,19,12
958,20,12
959,18,12
960,11,12
961,17,12
962,12,12
963,15,12
964,15,12
965,15,12
966,14,12
967,13,12
968,11,12
969,14,12
970,17,12
971,15,12
972,13,12
973,18,12
974,17,12
975,17,12
976,21,12
977,9,12
978,20,12
979,19,12
980,16,12
981,19,12
982,16,12
983,15,12
984,18,12
985,15,12
986,17,12
987,8,12
988,12,12
989,14,12
990,13,12
991,14,12
992,18,12
993,12,12
994,15,12
995,16,12
996,14,12
997,11,12
998,12,12
999,19,12
1000,12,12
1001,17,12
1002,22,12
1003,14,12
1004,13,12
1005,16,12
1006,17,12
1007,9,12
1008,15,12
1009,20,12
1010,7,12
1011,17,12
1012,14,12
1013,12,12
1014,21,12
1015,16,12
1016,11,12
1017,18,12
1018,17,12
1019,20,12
1020,16,12
1021,14,12
1022,12,12
1023,15,12
1024,17,12
1025,21,12
1026,16,12
1027,12,12
1028,16,12
1029,23,12
1030,11,12
1031,20,12
1032,17,12
1033,18,12
1034,20,12
1035,13,12
1036,15,12
1037,12,12
1038,18,12
1039,10,12
1040,10,12
1041,15,12
1042,15,12
1043,17,12
1044,18,12
1045,14,12
1046,12,12
1047,21,12
1048,9,12
1049,12,12
1050,11,12
1051,17,12
1052,16,12
1053,17,12
1054,13,12
1055,11,12
1056,18,12
1057,15,12
1058,15,12
1059,11,12
1060,13,12
1061,16,12
1062,14,12
1063,18,12
1064,18,12
1065,12,12
1066,15,12
1067,12,12
1068,20,12
1069,15,12
1070,20,12
1071,16,12
1072,17,12
1073,14,12
1074,13,12
1075,15,12
1076,24,12
1077,12,12
1078,12,12
1079,16,12
1080,13,12
1081,16,12
1082,18,12
1083,19,12
1084,13,12
1085,15,12
1086,11,12
1087,14,12
1088,16,12
1089,19,12
1090,13,12
1091,13,12
1092,14,12
1093,17,12
1094,12,12
1095,20,12
1096,21,12
1097,15,12
1098,20,12
1099,17,12
1100,17,12
1101,16,12
1102,16,12
1103,17,12
1104,15,12
1105,10,12
1106,17,12
1107,11,12
1108,17,12
1109,15,12
1110,12,12
1111,22,12
1112,15,12
1113,16,12
1114,16,12
1115,15,12
1116,22,12
1117,15,12
1118,17,12
1119,19,12
1120,14,12
1121,12,12
1122,15,12
1123,14,12
1124,13,12
1125,14,12
1126,17,12
1127,17,12
1128,10,12
1129,11,12
1130,14,12
1131,17,12
1132,13,12
1133,19,12
1134,12,12
1135,16,12
1136,17,12
1137,12,12
1138,18,12
1139,19,12
1140,16,12
1141,15,12
1142,16,12
1143,19,12
1144,13,12
1145,16,12
1146,17,12
1147,8,12
1148,14,12
1149,13,12
1150,21,12
1151,18,12
1152,20,12
1153,14,12
1154,22,12
1155,13,12
1156,11,12
1157,15,12
1158,23,12
1159,11,12
1160,10,12
1161,18,12
1162,10,12
1163,8,12
1164,15,12
1165,14,12
1166,14,12
1167,17,12
1168,16,12
1169,14,12
1170,10,12
1171,13,12
1172,10,12
1173,13,12
1174,19,12
1175,18,12
1176,19,12
1177,14,12
1178,17,12
1179,12,12
1180,10,12
1181,12,12
1182,14,12
1183,14,12
1184,13,12
1185,18,12
1186,17,12
1187,14,12
1188,19,12
1189,10,12
1190,14,12
1191,18,12
1192,21,12
1193,11,12
1194,13,12
1195,12,12
1196,6,12
1197,17,12
1198,14,12
1199,10,12
1200,14,12
1201,15,12
1202,9,12
1203,12,12
1204,20,12
1205,13,12
1206,19,12
1207,15,12
1208,13,12
1209,12,12
1210,14,12
1211,14,12
1212,21,12
1213,17,12
1214,15,12
1215,16,12
1216,14,12
1217,19,12
1218,15,12
1219,14,12
1220,18,12
1221,12,12
1222,17,12
1223,14,12
1224,17,12
1225,16,12
1226,13,12
1227,8,12
1228,17,12
1229,16,12
1230,22,12
1231,14,12
1232,9,12
1233,16,12
1234,20,12
1235,14,12
1236,17,12
1237,20,12
1238,16,12
1239,15,12
1240,16,12
1241,17,12
1242,24,12
1243,18,12
1244,14,12
1245,12,12
1246,20,12
1247,16,12
1248,23,12
1249,19,12
1250,14,12
1251,14,12
1252,22,12
1253,18,12
1254,15,12
1255,14,12
1256,13,12
1257,17,12
1258,17,12
1259,14,12
1260,8,12
1261,21,12
1262,21,12
1263,20,12
1264,10,12
1265,16,12
1266,15,12
1267,14,12
1268,18,12
1269,13,12
1270,17,12
1271,18,12
1272,17,12
1273,20,12
1274,17,12
1275,20,12
1276,23,12
1277,15,12
1278,13,12
1279,15,12
1280,16,12
1281,15,12
1282,13,12
1283,13,12
1284,12,12
1285,19,12
1286,12,12
1287,13,12
1288,16,12
1289,9,12
1290,19,12
1291,15,12
1292,14,12
1293,12,12
1294,19,12
1295,17,12
1296,19,12
1297,18,12
1298,17,12
1299,17,12
1300,14,12
1301,16,12
1302,8,12
1303,18,12
1304,13,12
1305,21,12
1306,13,12
1307,18,12
1308,12,12
1309,19,12
1310,18,12
1311,10,12
1312,16,12
1313,12,12
1314,15,12
1315,23,12
1316,16,12
1317,6,12
1318,16,12
1319,18,12
1320,19,12
1321,12,12
1322,8,12
1323,13,12
1324,16,12
1325,12,12
1326,13,12
1327,19,12
1328,17,12
1329,15,12
1330,10,12
1331,13,12
1332,21,12
1333,16,12
1334,11,12
1335,6,12
1336,13,12
1337,17,12
1338,11,12
1339,13,12
1340,11,12
1341,17,12
1342,15,12
1343,9,12
1344,16,12
1345,21,12
1346,15,12
1347,20,12
1348,19,12
1349,13,12
1350,19,12
1351,18,12
1352,10,12
1353,16,12
1354,20,12
1355,15,12
1356,17,12
1357,17,12
1358,14,12
1359,16,12
1360,21,12
1361,7,12
1362,10,12
1363,14,12
1364,18,12
1365,21,12
1366,14,12
1367,8,12
1368,16,12
1369,21,12
1370,11,12
1371,19,12
1372,15,12
1373,15,12
1374,14,12
1375,14,12
1376,17,12
1377,21,12
1378,16,12
1379,17,12
1380,18,12
1381,17,12
1382,18,12
1383,17,12
1384,11,12
1385,23,12
1386,16,12
1387,19,12
1388,17,12
1389,10,12
1390,16,12
1391,14,12
1392,16,12
1393,19,12
1394,19,12
1395,11,12
1396,17,12
1397,14,12
1398,18,12
1399,14,12
1400,16,12
1401,16,12
1402,20,12
1403,16,12
1404,18,12
1405,20,12
1406,15,12
1407,14,12
1408,16,12
1409,18,12
1410,8,12
1411,11,12
1412,20,12
1413,9,12
1414,15,12
1415,11,12
1416,18,12
1417,19,12
1418,17,12
1419,14,12
1420,11,12
1421,13,12
1422,15,12
1423,21,12
1424,18,12
1425,14,12
1426,15,12
1427,17,12
1428,8,12
1429,11,12
1430,10,12
1431,18,12
1432,19,12
1433,12,12
1434,16,12
1435,13,12
1436,19,12
1437,15,12
1438,18,12
1439,15,12
1440,16,12
1441,12,12
1442,21,12
1443,21,12
1444,12,12
1445,20,12
1446,17,12
1447,13,12
1448,19,12
1449,17,12
1450,10,12
1451,10,12
1452,20,12
1453,22,12
1454,13,12
1455,19,12
1456,22,12
1457,16,12
1458,18,12
1459,19,12
1460,18,12
1461,15,12
1462,15,12
1463,22,12
1464,14,12
1465,10,12
1466,15,12
1467,12,12
1468,12,12
1469,12,12
1470,21,12
1471,20,12
1472,15,12
1473,16,12
1474,13,12
1475,15,12
1476,15,12
1477,16,12
1478,9,12
1479,15,12
1480,10,12
1481,10,12
1482,14,12
1483,17,12
1484,15,12
1485,16,12
1486,16,12
1487,19,12
1488,18,12
1489,8,12
1490,10,12
1491,17,12
1492,20,12
1493,15,12
1494,18,12
1495,19,12
1496,14,12
1497,17,12
1498,16,12
1499,20,12
1500,17,12
1501,20,12
1502,16,12
1503,10,12
1504,12,12
1505,18,12
1506,16,12
1507,17,12
1508,12,12
1509,16,12
1510,15,12
1511,16,12
1512,21,12
1513,10,12
1514,14,12
1515,14,12
1516,20,12
1517,14,12
1518,12,12
1519,18,12
1520,13,12
1521,16,12
1522,24,12
1523,18,12
1524,17,12
1525,17,12
1526,22,12
1527,18,12
1528,12,12
1529,14,12
1530,21,12
1531,16,12
1532,20,12
1533,14,12
1534,16,12
1535,18,12
1536,16,12
1537,10,12
1538,16,12
1539,16,12
1540,14,12
1541,18,12
1542,12,12
1543,22,12
1544,17,12
1545,15,12
1546,11,12
1547,18,12
1548,20,12
1549,20,12
1550,21,12
1551,12,12
1552,17,12
1553,17,12
1554,14,12
1555,15,12
1556,12,12
1557,17,12
1558,17,12
1559,13,12
1560,18,12
1561,15,12
1562,11,12
1563,17,12
1564,17,12
1565,14,12
1566,16,12
1567,20,12
1568,18,12
1569,14,12
1570,15,12
1571,18,12
1572,9,12
1573,18,12
1574,17,12
1575,15,12
1576,16,12
1577,18,12
1578,19,12
1579,14,12
1580,11,12
1581,18,12
1582,12,12
1583,14,12
1584,12,12
1585,18,12
1586,9,12
1587,9,12
1588,19,12
1589,21,12
1590,17,12
1591,19,12
1592,21,12
1593,12,12
1594,14,12
1595,17,12
1596,14,12
1597,15,12
1598,17,12
1599,22,12
1600,9,12
1601,19,12
1602,16,12
1603,12,12
1604,19,12
1605,19,12
1606,12,12
1607,17,12
1608,17,12
1609,17,12
1610,14,12
1611,17,12
1612,9,12
1613,13,12
1614,14,12
1615,17,12
1616,18,12
1617,14,12
1618,19,12
1619,18,12
1620,14,12
1621,13,12
1622,12,12
1623,18,12
1624,23,12
1625,21,12
1626,16,12
1627,13,12
1628,17,12
1629,15,12
1630,15,12
1631,12,12
1632,16,12
1633,8,12
1634,11,12
1635,14,12
1636,15,12
1637,22,12
1638,16,12
1639,15,12
1640,15,12
1641,15,12
1642,19,12
1643,13,12
1644,11,12
1645,14,12
1646,19,12
1647,14,12
1648,23,12
1649,13,12
1650,12,12
1651,18,12
1652,8,12
1653,14,12
1654,18,12
1655,12,12
1656,13,12
1657,11,12
1658,18,12
1659,14,12
1660,15,12
1661,12,12
1662,19,12
1663,19,12
1664,21,12
1665,11,12
1666,17,12
1667,17,12
1668,22,12
1669,16,12
1670,13,12
1671,13,12
1672,20,12
1673,20,12
1674,16,12
1675,16,12
1676,14,12
1677,16,12
1678,19,12
1679,20,12
1680,19,12
1681,12,12
1682,16,12
1683,15,12
1684,12,12
1685,17,12
1686,9,12
1687,17,12
1688,18,12
1689,10,12
1690,19,12
1691,7,12
1692,11,12
1693,21,12
1694,16,12
1695,20,12
1696,17,12
1697,18,12
1698,17,12
1699,16,12
1700,17,12
1701,15,12
1702,20,12
1703,18,12
1704,18,12
1705,22,12
1706,17,12
1707,13,12
1708,16,12
1709,19,12
1710,16,12
1711,16,12
1712,14,12
1713,22,12
1714,18,12
1715,12,12
1716,19,12
1717,18,12
1718,10,12
1719,13,12
1720,16,12
1721,16,12
1722,11,12
1723,18,12
1724,12,12
1725,20,12
1726,12,12
1727,17,12
1728,18,12
1729,19,12
1730,10,12
1731,16,12
1732,16,12
1733,15,12
1734,11,12
1735,18,12
1736,16,12
1737,18,12
1738,12,12
1739,12,12
1740,18,12
1741,13,12
1742,14,12
1743,14,12
1744,21,12
1745,13,12
1746,14,12
1747,14,12
1748,20,12
1749,12,12
1750,13,12
1751,16,12
1752,7,12
1753,16,12
1754,16,12
1755,16,12
1756,16,12
1757,19,12
1758,15,12
1759,14,12
1760,15,12
1761,8,12
1762,17,12
1763,12,12
1764,22,12
1765,20,12
1766,20,12
1767,12,12
1768,19,12
1769,17,12
1770,18,12
1771,15,12
1772,20,12
1773,18,12
1774,18,12
1775,16,12
1776,13,12
1777,19,12
1778,13,12
1779,14,12
1780,14,12
1781,11,12
1782,17,12
1783,16,12
1784,15,12
1785,15,12
1786,19,12
1787,14,12
1788,20,12
1789,20,12
1790,17,12
1791,16,12
1792,22,12
1793,18,12
1794,6,12
1795,21,12
1796,18,12
1797,16,12
1798,19,12
1799,17,12
1800,12,12
1801,8,12
1802,18,12
1803,10,12
1804,10,12
1805,12,12
1806,11,12
1807,21,12
1808,16,12
1809,21,12
1810,12,12
1811,18,12
1812,12,12
1813,19,12
1814,19,12
1815,10,12
1816,13,12
1817,19,12
1818,13,12
1819,13,12
1820,19,12
1821,7,12
1822,10,12
1823,17,12
1824,16,12
1825,14,12
1826,19,12
1827,18,12
1828,13,12
1829,17,12
1830,17,12
1831,16,12
1832,13,12
1833,9,12
1834,16,12
1835,14,12
1836,18,12
1837,18,12
1838,14,12
1839,11,12
1840,14,12
1841,19,12
1842,19,12
1843,19,12
1844,17,12
1845,13,12
1846,13,12
1847,16,12
1848,15,12
1849,15,12
1850,15,12
1851,17,12
1852,16,12
1853,16,12
1854,12,12
1855,16,12
1856,13,12
1857,13,12
1858,16,12
1859,18,12
1860,12,12
1861,15,12
1862,9,12
1863,18,12
1864,13,12
1865,19,12
1866,16,12
1867,25,12
1868,16,12
1869,13,12
1870,13,12
1871,15,12
1872,15,12
1873,17,12
1874,14,12
1875,16,12
1876,16,12
1877,14,12
1878,13,12
1879,19,12
1880,16,12
1881,15,12
1882,20,12
1883,13,12
1884,16,12
1885,18,12
1886,13,12
1887,13,12
1888,15,12
1889,19,12
1890,14,12
1891,15,12
1892,16,12
1893,20,12
1894,19,12
1895,20,12
1896,18,12
1897,11,12
1898,15,12
1899,16,12
1900,21,12
1901,11,12
1902,13,12
1903,12,12
1904,21,12
1905,10,12
1906,19,12
1907,14,12
1908,10,12
1909,15,12
1910,18,12
1911,14,12
1912,18,12
1913,24,12
1914,11,12
1915,18,12
1916,15,12
1917,18,12
1918,21,12
1919,13,12
1920,16,12
1921,9,12
1922,13,12
1923,12,12
1924,15,12
1925,22,12
1926,19,12
1927,14,12
1928,17,12
1929,15,12
1930,24,12
1931,21,12
1932,18,12
1933,16,12
1934,14,12
1935,8,12
1936,14,12
1937,19,12
1938,13,12
1939,15,12
1940,13,12
1941,14,12
1942,17,12
1943,11,12
1944,20,12
1945,14,12
1946,21,12
1947,18,12
1948,19,12
1949,11,12
1950,15,12
1951,12,12
1952,8,12
1953,20,12
1954,17,12
1955,17,12
1956,19,12
1957,17,12
1958,22,12
1959,15,12
1960,13,12
1961,22,12
1962,19,12
1963,18,12
1964,17,12
1965,8,12
1966,11,12
1967,12,12
1968,15,12
1969,15,12
1970,13,12
1971,19,12
1972,12,12
1973,15,12
1974,16,12
1975,15,12
1976,16,12
1977,14,12
1978,13,12
1979,23,12
1980,13,12
1981,11,12
1982,18,12
1983,17,12
1984,17,12
1985,18,12
1986,15,12
1987,16,12
1988,16,12
1989,14,12
1990,23,12
1991,12,12
1992,17,12
1993,14,12
1994,12,12
1995,19,12
1996,15,12
1997,17,12
1998,20,12
1999,16,12
2000,16,12
2001,10,12
2002,18,12
2003,20,12
2004,18,12
2005,15,12
2006,12,12
2007,18,12
2008,21,12
2009,20,12
2010,18,12
2011,7,12
2012,18,12
2013,13,12
2014,19,12
2015,18,12
2016,9,12
2017,21,12
2018,15,12
2019,11,12
2020,13,12
2021,10,12
2022,18,12
2023,13,12
2024,18,12
2025,16,12
2026,16,12
2027,18,12
2028,11,12
2029,18,12
2030,22,12
2031,15,12
2032,15,12
2033,12,12
2034,17,12
2035,17,12
2036,15,12
2037,10,12
2038,13,12
2039,13,12
2040,18,12
2041,17,12
2042,11,12
2043,17,12
2044,12,12
2045,14,12
2046,11,12
2047,21,12
2048,17,12
2049,19,12
2050,9,12
2051,16,12
2052,16,12
2053,18,12
2054,14,12
2055,18,12
2056,17,12
2057,13,12
2058,18,12
2059,9,12
2060,20,12
2061,17,12
2062,21,12
2063,19,12
2064,12,12
2065,14,12
2066,17,12
2067,13,12
2068,15,12
2069,19,12
2070,9,12
2071,21,12
2072,22,12
2073,10,12
2074,16,12
2075,19,12
2076,14,12
2077,13,12
2078,15,12
2079,11,12
2080,14,12
2081,9,12
2082,9,12
2083,18,12
2084,15,12
2085,21,12
2086,17,12
2087,12,12
2088,14,12
2089,14,12
2090,13,12
2091,11,12
2092,11,12
2093,17,12
2094,17,12
2095,9,12
2096,11,12
2097,22,12
2098,16,12
2099,14,12
2100,13,12
2101,14,12
2102,20,12
2103,15,12
2104,15,12
2105,12,12
2106,16,12
2107,17,12
2108,9,12
2109,18,12
2110,10,12
2111,12,12
2112,10,12
2113,16,12
2114,9,12
2115,15,12
2116,18,12
2117,13,12
2118,13,12
2119,21,12
2120,16,12
2121,12,12
2122,6,12
2123,13,12
2124,13,12
2125,13,12
2126,11,12
2127,21,12
2128,9,12
2129,17,12
2130,21,12
2131,14,12
2132,15,12
2133,14,12
2134,18,12
2135,9,12
2136,16,12
2137,8,12
2138,12,12
2139,14,12
2140,20,12
