episode,shots,reward
238,14,12
239,6,12
240,10,12
241,10,12
242,13,12
243,13,12
244,17,12
245,15,12
246,20,12
247,11,12
248,17,12
249,19,12
250,15,12
251,12,12
252,18,12
253,15,12
254,15,12
255,14,12
256,15,12
257,17,12
258,17,12
259,20,12
260,22,12
261,9,12
262,19,12
263,11,12
264,15,12
265,17,12
266,16,12
267,22,12
268,19,12
269,21,12
270,15,12
271,20,12
272,15,12
273,19,12
274,13,12
275,14,12
276,21,12
277,14,12
278,17,12
279,22,12
280,10,12
281,20,12
282,16,12
283,14,12
284,20,12
285,12,12
286,15,12
287,17,12
288,12,12
289,16,12
290,16,12
291,20,12
292,16,12
293,15,12
294,19,12
295,20,12
296,13,12
297,13,12
298,12,12
299,11,12
300,13,12
301,7,12
302,7,12
303,12,12
304,19,12
305,13,12
306,10,12
307,11,12
308,18,12
309,10,12
310,12,12
311,17,12
312,12,12
313,16,12
314,16,12
315,18,12
316,18,12
317,23,12
318,10,12
319,11,12
320,9,12
321,12,12
322,12,12
323,19,12
324,17,12
325,13,12
326,10,12
327,16,12
328,18,12
329,15,12
330,21,12
331,19,12
332,14,12
333,14,12
334,22,12
335,14,12
336,16,12
337,18,12
338,9,12
339,8,12
340,15,12
341,15,12
342,13,12
343,14,12
344,8,12
345,11,12
346,13,12
347,12,12
348,12,12
349,15,12
350,11,12
351,11,12
352,17,12
353,9,12
354,18,12
355,15,12
356,18,12
357,20,12
358,13,12
359,14,12
360,16,12
361,10,12
362,11,12
363,13,12
364,7,12
365,11,12
366,10,12
367,11,12
368,15,12
369,13,12
370,14,12
371,18,12
372,14,12
373,15,12
374,18,12
375,15,12
376,18,12
377,9,12
378,15,12
379,9,12
380,24,12
381,15,12
382,17,12
383,15,12
384,8,12
385,11,12
386,13,12
387,16,12
388,10,12
389,18,12
390,13,12
391,16,12
392,19,12
393,17,12
394,20,12
395,11,12
396,12,12
397,20,12
398,12,12
399,13,12
400,12,12
401,9,12
402,18,12
403,19,12
404,16,12
405,17,12
406,19,12
407,10,12
408,12,12
409,16,12
410,17,12
411,15,12
412,16,12
413,12,12
414,17,12
415,11,12
416,17,12
417,11,12
418,12,12
419,21,12
420,18,12
421,13,12
422,11,12
423,17,12
424,16,12
425,15,12
426,9,12
427,12,12
428,14,12
429,9,12
430,12,12
431,19,12
432,10,12
433,13,12
434,15,12
435,17,12
436,14,12
437,15,12
438,14,12
439,20,12
440,14,12
441,15,12
442,18,12
443,15,12
444,18,12
445,13,12
446,18,12
447,13,12
448,10,12
449,18,12
450,19,12
451,10,12
452,11,12
453,14,12
454,11,12
455,14,12
456,15,12
457,19,12
458,17,12
459,15,12
460,11,12
461,12,12
462,20,12
463,13,12
464,14,12
465,18,12
466,19,12
467,9,12
468,15,12
469,9,12
470,14,12
471,8,12
472,14,12
473,17,12
474,7,12
475,15,12
476,20,12
477,17,12
478,17,12
479,9,12
480,16,12
481,15,12
482,8,12
483,11,12
484,21,12
485,17,12
486,17,12
487,20,12
488,10,12
489,18,12
490,14,12
491,10,12
492,6,12
493,12,12
494,13,12
495,11,12
496,14,12
497,11,12
498,15,12
499,11,12
500,14,12
501,13,12
502,14,12
503,13,12
504,10,12
505,10,12
506,13,12
507,13,12
508,11,12
509,19,12
510,16,12
511,23,12
512,15,12
513,15,12
514,15,12
515,11,12
516,12,12
517,14,12
518,10,12
519,14,12
520,12,12
521,17,12
522,10,12
523,15,12
524,11,12
525,17,12
526,6,12
527,17,12
528,20,12
529,16,12
530,15,12
531,10,12
532,14,12
533,11,12
534,12,12
535,14,12
536,16,12
537,13,12
538,18,12
539,13,12
540,18,12
541,11,12
542,13,12
543,16,12
544,20,12
545,12,12
546,13,12
547,14,12
548,14,12
549,12,12
550,15,12
551,15,12
552,22,12
553,11,12
554,12,12
555,15,12
556,8,12
557,13,12
558,17,12
559,20,12
560,15,12
561,18,12
562,11,12
563,17,12
564,9,12
565,15,12
566,17,12
567,12,12
568,16,12
569,13,12
570,23,12
571,19,12
572,13,12
573,19,12
574,16,12
575,17,12
576,17,12
577,21,12
578,11,12
579,16,12
580,14,12
581,11,12
582,8,12
583,16,12
584,11,12
585,16,12
586,13,12
587,15,12
588,18,12
589,19,12
590,13,12
591,11,12
592,19,12
593,20,12
594,19,12
595,20,12
596,10,12
597,11,12
598,19,12
599,13,12
600,18,12
601,13,12
602,16,12
603,9,12
604,12,12
605,13,12
606,13,12
607,15,12
608,9,12
609,13,12
610,20,12
611,13,12
612,21,12
613,16,12
614,13,12
615,13,12
616,16,12
617,14,12
618,13,12
619,19,12
620,16,12
621,15,12
622,11,12
623,23,12
624,15,12
625,16,12
626,11,12
627,20,12
628,17,12
629,14,12
630,14,12
631,16,12
632,13,12
633,17,12
634,13,12
635,11,12
636,12,12
637,11,12
638,12,12
639,15,12
640,9,12
641,12,12
642,13,12
643,17,12
644,19,12
645,17,12
646,17,12
647,13,12
648,14,12
649,14,12
650,16,12
651,18,12
652,14,12
653,17,12
654,12,12
655,12,12
656,19,12
657,16,12
658,19,12
659,18,12
660,10,12
661,12,12
662,24,12
663,15,12
664,15,12
665,16,12
666,14,12
667,12,12
668,14,12
669,12,12
670,17,12
671,23,12
672,13,12
673,17,12
674,11,12
675,12,12
676,9,12
677,17,12
678,17,12
679,17,12
680,15,12
681,15,12
682,12,12
683,19,12
684,14,12
685,15,12
686,10,12
687,16,12
688,17,12
689,16,12
690,14,12
691,13,12
692,17,12
693,21,12
694,18,12
695,13,12
696,17,12
697,12,12
698,15,12
699,15,12
700,20,12
701,18,12
702,16,12
703,17,12
704,17,12
705,9,12
706,11,12
707,12,12
708,13,12
709,17,12
710,13,12
711,17,12
712,13,12
713,15,12
714,22,12
715,16,12
716,15,12
717,18,12
718,17,12
719,11,12
720,14,12
721,18,12
722,15,12
723,20,12
724,8,12
725,13,12
726,14,12
727,14,12
728,15,12
729,12,12
730,16,12
731,16,12
732,16,12
733,20,12
734,15,12
735,10,12
736,10,12
737,11,12
738,11,12
739,12,12
740,13,12
741,19,12
742,12,12
743,10,12
744,11,12
745,15,12
746,14,12
747,14,12
748,11,12
749,13,12
750,11,12
751,14,12
752,13,12
753,14,12
754,10,12
755,16,12
756,21,12
757,18,12
758,9,12
759,13,12
760,10,12
761,16,12
762,8,12
763,21,12
764,15,12
765,11,12
766,14,12
767,9,12
768,10,12
769,12,12
770,22,12
771,10,12
772,14,12
773,13,12
774,15,12
775,21,12
776,17,12
777,19,12
778,17,12
779,10,12
780,14,12
781,14,12
782,17,12
783,12,12
784,9,12
785,11,12
786,13,12
787,17,12
788,17,12
789,16,12
790,15,12
791,20,12
792,15,12
793,19,12
794,19,12
795,13,12
796,15,12
797,14,12
798,17,12
799,15,12
800,18,12
801,17,12
802,15,12
803,17,12
804,12,12
805,14,12
806,17,12
807,15,12
808,12,12
809,17,12
810,6,12
811,18,12
812,18,12
813,11,12
814,14,12
815,16,12
816,13,12
817,15,12
818,12,12
819,8,12
820,13,12
821,18,12
822,15,12
823,11,12
824,8,12
825,14,12
826,19,12
827,9,12
828,12,12
829,12,12
830,15,12
831,16,12
832,15,12
833,14,12
834,10,12
835,11,12
836,17,12
837,19,12
838,15,12
839,19,12
840,15,12
841,16,12
842,11,12
843,15,12
844,15,12
845,20,12
846,13,12
847,20,12
848,14,12
849,15,12
850,19,12
851,11,12
852,20,12
853,17,12
854,20,12
855,11,12
856,11,12
857,7,12
858,18,12
859,15,12
860,17,12
861,12,12
862,13,12
863,14,12
864,12,12
865,14,12
866,20,12
867,20,12
868,13,12
869,21,12
870,13,12
871,17,12
872,12,12
873,19,12
874,10,12
875,12,12
876,19,12
877,21,12
878,16,12
879,14,12
880,16,12
881,16,12
882,11,12
883,22,12
884,17,12
885,15,12
886,16,12
887,11,12
888,16,12
889,14,12
890,12,12
891,12,12
892,17,12
893,18,12
894,12,12
895,19,12
896,12,12
897,12,12
898,16,12
899,21,12
900,21,12
901,13,12
902,11,12
903,17,12
904,17,12
905,20,12
906,15,12
907,16,12
908,15,12
909,22,12
910,13,12
911,15,12
912,15,12
913,15,12
914,13,12
915,17,12
916,16,12
917,19,12
918,16,12
919,20,12
920,11,12
921,23,12
922,11,12
923,17,12
924,15,12
925,19,12
926,13,12
927,20,12
928,8,12
929,12,12
930,21,12
931,13,12
932,11,12
933,20,12
934,19,12
935,13,12
936,15,12
937,14,12
938,16,12
939,13,12
940,11,12
941,9,12
942,16,12
943,15,12
944,12,12
945,9,12
946,20,12
947,17,12
948,15,12
949,12,12
950,15,12
951,15,12
952,13,12
953,20,12
954,13,12
955,20,12
956,16,12
957,19,12
958,14,12
959,18,12
960,9,12
961,8,12
962,11,12
963,16,12
964,20,12
965,13,12
966,12,12
967,17,12
968,19,12
969,15,12
970,17,12
971,20,12
972,17,12
973,9,12
974,14,12
975,18,12
976,13,12
977,15,12
978,11,12
979,14,12
980,14,12
981,12,12
982,14,12
983,17,12
984,12,12
985,20,12
986,16,12
987,12,12
988,18,12
989,14,12
990,15,12
991,11,12
992,10,12
993,17,12
994,12,12
995,11,12
996,17,12
997,12,12
998,19,12
999,14,12
1000,18,12
1001,8,12
1002,18,12
1003,9,12
1004,13,12
1005,13,12
1006,13,12
1007,18,12
1008,18,12
1009,9,12
1010,16,12
1011,14,12
1012,16,12
1013,18,12
1014,14,12
1015,16,12
1016,19,12
1017,7,12
1018,20,12
1019,15,12
1020,21,12
1021,18,12
1022,16,12
1023,20,12
1024,15,12
1025,8,12
1026,6,12
1027,13,12
1028,13,12
1029,14,12
1030,15,12
1031,14,12
1032,13,12
1033,14,12
1034,8,12
1035,10,12
1036,22,12
1037,19,12
1038,10,12
1039,17,12
1040,11,12
1041,9,12
1042,17,12
1043,17,12
1044,17,12
1045,15,12
1046,16,12
1047,16,12
1048,19,12
1049,24,12
1050,16,12
1051,13,12
1052,17,12
1053,15,12
1054,8,12
1055,14,12
1056,13,12
1057,18,12
1058,19,12
1059,11,12
1060,15,12
1061,17,12
1062,13,12
1063,13,12
1064,14,12
1065,13,12
1066,15,12
1067,13,12
1068,14,12
1069,10,12
1070,15,12
1071,13,12
1072,12,12
1073,12,12
1074,18,12
1075,12,12
1076,23,12
1077,20,12
1078,13,12
1079,23,12
1080,16,12
1081,9,12
1082,16,12
1083,16,12
1084,11,12
1085,20,12
1086,11,12
1087,16,12
1088,11,12
1089,20,12
1090,11,12
1091,12,12
1092,17,12
1093,13,12
1094,17,12
1095,23,12
1096,15,12
1097,14,12
1098,14,12
1099,20,12
1100,19,12
1101,13,12
1102,14,12
1103,15,12
1104,14,12
1105,11,12
1106,20,12
1107,10,12
1108,10,12
1109,20,12
1110,12,12
1111,9,12
1112,16,12
1113,15,12
1114,18,12
1115,13,12
1116,7,12
1117,9,12
1118,19,12
1119,15,12
1120,15,12
1121,17,12
1122,8,12
1123,9,12
1124,13,12
1125,14,12
1126,13,12
1127,14,12
1128,16,12
1129,17,12
1130,10,12
1131,17,12
1132,14,12
1133,13,12
1134,17,12
1135,9,12
1136,11,12
1137,8,12
1138,21,12
1139,17,12
1140,15,12
1141,16,12
1142,12,12
1143,17,12
1144,19,12
1145,15,12
1146,13,12
1147,18,12
1148,15,12
1149,11,12
1150,15,12
1151,13,12
1152,8,12
1153,19,12
1154,15,12
1155,19,12
1156,18,12
1157,11,12
1158,13,12
1159,14,12
1160,13,12
1161,18,12
1162,12,12
1163,19,12
1164,14,12
1165,11,12
1166,15,12
1167,21,12
1168,16,12
1169,14,12
1170,14,12
1171,19,12
1172,10,12
1173,21,12
1174,9,12
1175,14,12
1176,16,12
1177,11,12
1178,16,12
1179,14,12
1180,11,12
1181,13,12
1182,10,12
1183,13,12
1184,9,12
1185,18,12
1186,23,12
1187,16,12
1188,12,12
1189,14,12
1190,13,12
1191,17,12
1192,17,12
1193,17,12
1194,14,12
1195,15,12
1196,17,12
1197,18,12
1198,16,12
1199,10,12
1200,19,12
1201,14,12
1202,10,12
1203,15,12
1204,16,12
1205,13,12
1206,15,12
1207,15,12
1208,8,12
1209,11,12
1210,17,12
1211,13,12
1212,10,12
1213,12,12
1214,14,12
1215,14,12
1216,23,12
1217,12,12
1218,18,12
1219,19,12
1220,9,12
1221,13,12
1222,14,12
1223,18,12
1224,13,12
1225,12,12
1226,12,12
1227,16,12
1228,15,12
1229,18,12
1230,11,12
1231,14,12
1232,15,12
1233,14,12
1234,11,12
1235,13,12
1236,21,12
1237,16,12
1238,15,12
1239,14,12
1240,12,12
1241,9,12
1242,12,12
1243,11,12
1244,10,12
1245,12,12
1246,10,12
1247,9,12
1248,11,12
1249,13,12
1250,16,12
1251,11,12
1252,16,12
1253,15,12
1254,13,12
1255,15,12
1256,15,12
1257,15,12
1258,8,12
1259,19,12
1260,22,12
1261,9,12
1262,7,12
1263,14,12
1264,15,12
1265,14,12
1266,11,12
1267,18,12
1268,17,12
1269,14,12
1270,10,12
1271,20,12
1272,14,12
1273,9,12
1274,14,12
1275,14,12
1276,20,12
1277,11,12
1278,16,12
1279,19,12
1280,15,12
1281,16,12
1282,9,12
1283,15,12
1284,17,12
1285,12,12
1286,16,12
1287,15,12
1288,14,12
1289,12,12
1290,12,12
1291,14,12
1292,16,12
1293,14,12
1294,13,12
1295,22,12
1296,15,12
1297,16,12
1298,11,12
1299,14,12
1300,8,12
1301,25,12
1302,11,12
1303,11,12
1304,18,12
1305,14,12
1306,18,12
1307,22,12
1308,18,12
1309,21,12
1310,10,12
1311,18,12
1312,11,12
1313,13,12
1314,13,12
1315,16,12
1316,13,12
1317,13,12
1318,17,12
1319,8,12
1320,10,12
1321,14,12
1322,23,12
1323,14,12
1324,11,12
1325,13,12
1326,12,12
1327,11,12
1328,21,12
1329,9,12
1330,14,12
1331,18,12
1332,12,12
1333,15,12
1334,17,12
1335,11,12
1336,16,12
1337,20,12
1338,11,12
1339,17,12
1340,12,12
1341,16,12
1342,14,12
1343,18,12
1344,16,12
1345,12,12
1346,14,12
1347,13,12
1348,14,12
1349,14,12
1350,13,12
1351,10,12
1352,15,12
1353,6,12
1354,10,12
1355,13,12
1356,17,12
1357,16,12
1358,16,12
1359,11,12
1360,17,12
1361,14,12
1362,18,12
1363,18,12
1364,10,12
1365,18,12
1366,18,12
1367,18,12
1368,16,12
1369,19,12
1370,14,12
1371,11,12
1372,19,12
1373,14,12
1374,11,12
1375,12,12
1376,18,12
1377,14,12
1378,20,12
1379,17,12
1380,14,12
1381,18,12
1382,16,12
1383,20,12
1384,12,12
1385,14,12
1386,16,12
1387,11,12
1388,19,12
1389,17,12
1390,13,12
1391,25,12
1392,19,12
1393,12,12
1394,14,12
1395,20,12
1396,17,12
1397,11,12
1398,19,12
1399,8,12
1400,12,12
1401,12,12
1402,10,12
1403,11,12
1404,20,12
1405,13,12
1406,13,12
1407,18,12
1408,10,12
1409,18,12
1410,15,12
1411,13,12
1412,20,12
1413,16,12
1414,18,12
1415,16,12
1416,15,12
1417,15,12
1418,17,12
1419,9,12
1420,20,12
1421,13,12
1422,17,12
1423,15,12
1424,14,12
1425,17,12
1426,12,12
1427,10,12
1428,16,12
1429,17,12
1430,20,12
1431,19,12
1432,15,12
1433,9,12
1434,10,12
1435,10,12
1436,13,12
1437,17,12
1438,14,12
1439,23,12
1440,20,12
1441,9,12
1442,15,12
1443,22,12
1444,13,12
1445,21,12
1446,11,12
1447,17,12
1448,10,12
1449,19,12
1450,9,12
1451,20,12
1452,9,12
1453,14,12
1454,12,12
1455,13,12
1456,9,12
1457,18,12
1458,21,12
1459,12,12
1460,14,12
1461,13,12
1462,11,12
1463,18,12
1464,13,12
1465,18,12
1466,13,12
1467,9,12
1468,16,12
1469,11,12
1470,16,12
1471,14,12
1472,17,12
1473,14,12
1474,15,12
1475,22,12
1476,18,12
1477,22,12
1478,15,12
1479,20,12
1480,15,12
1481,17,12
1482,17,12
1483,13,12
1484,12,12
1485,15,12
1486,18,12
1487,25,12
1488,18,12
1489,18,12
1490,11,12
1491,12,12
1492,9,12
1493,18,12
1494,14,12
1495,16,12
1496,15,12
1497,15,12
1498,12,12
1499,21,12
1500,14,12
1501,13,12
1502,19,12
1503,21,12
1504,16,12
1505,11,12
1506,16,12
1507,10,12
1508,13,12
1509,17,12
1510,16,12
1511,17,12
1512,16,12
1513,19,12
1514,18,12
1515,14,12
1516,12,12
1517,20,12
1518,18,12
1519,14,12
1520,14,12
1521,23,12
1522,18,12
1523,24,12
1524,9,12
1525,11,12
1526,19,12
1527,10,12
1528,19,12
1529,15,12
1530,11,12
1531,14,12
1532,14,12
1533,8,12
1534,19,12
1535,16,12
1536,16,12
1537,8,12
1538,9,12
1539,22,12
1540,14,12
1541,14,12
1542,18,12
1543,10,12
1544,18,12
1545,11,12
1546,13,12
1547,10,12
1548,15,12
1549,18,12
1550,13,12
1551,10,12
1552,13,12
1553,11,12
1554,16,12
1555,22,12
1556,13,12
1557,13,12
1558,13,12
1559,21,12
1560,14,12
1561,13,12
1562,17,12
1563,19,12
1564,17,12
1565,18,12
1566,20,12
1567,16,12
1568,22,12
1569,14,12
1570,12,12
1571,11,12
1572,8,12
1573,20,12
1574,14,12
1575,18,12
1576,14,12
1577,6,12
1578,10,12
1579,10,12
1580,12,12
1581,11,12
1582,16,12
1583,18,12
1584,14,12
1585,13,12
1586,9,12
1587,12,12
1588,20,12
1589,17,12
1590,21,12
1591,11,12
1592,17,12
1593,15,12
1594,16,12
1595,22,12
1596,17,12
1597,15,12
1598,18,12
1599,12,12
1600,18,12
1601,16,12
1602,10,12
1603,12,12
1604,18,12
1605,15,12
1606,9,12
1607,14,12
1608,16,12
1609,15,12
1610,18,12
1611,15,12
1612,13,12
1613,14,12
1614,12,12
1615,15,12
1616,19,12
1617,15,12
1618,16,12
1619,11,12
1620,19,12
1621,16,12
1622,10,12
1623,19,12
1624,17,12
1625,15,12
1626,17,12
1627,7,12
1628,15,12
1629,13,12
1630,20,12
1631,16,12
1632,13,12
1633,11,12
1634,12,12
1635,22,12
1636,14,12
1637,12,12
1638,14,12
1639,17,12
1640,15,12
1641,14,12
1642,15,12
1643,12,12
1644,10,12
1645,15,12
1646,13,12
1647,15,12
1648,10,12
1649,18,12
1650,19,12
1651,16,12
1652,25,12
1653,12,12
1654,17,12
1655,17,12
1656,19,12
1657,14,12
1658,16,12
1659,12,12
1660,14,12
1661,17,12
1662,14,12
1663,12,12
1664,11,12
1665,14,12
1666,16,12
1667,8,12
1668,11,12
1669,13,12
1670,14,12
1671,19,12
1672,14,12
1673,14,12
1674,14,12
1675,16,12
1676,20,12
1677,19,12
1678,12,12
1679,8,12
1680,17,12
1681,14,12
1682,14,12
1683,12,12
1684,16,12
1685,13,12
1686,13,12
1687,14,12
1688,19,12
1689,11,12
1690,18,12
1691,13,12
1692,18,12
1693,19,12
1694,8,12
1695,12,12
1696,7,12
1697,12,12
1698,16,12
1699,18,12
1700,12,12
1701,15,12
1702,23,12
1703,17,12
1704,16,12
1705,10,12
1706,16,12
1707,20,12
1708,11,12
1709,13,12
1710,13,12
1711,15,12
1712,14,12
1713,11,12
1714,18,12
1715,12,12
1716,12,12
1717,17,12
1718,10,12
1719,18,12
1720,12,12
1721,10,12
1722,16,12
1723,17,12
1724,20,12
1725,10,12
1726,14,12
1727,19,12
1728,19,12
1729,19,12
1730,9,12
1731,16,12
1732,14,12
1733,16,12
1734,21,12
1735,18,12
1736,16,12
1737,13,12
1738,7,12
1739,10,12
1740,13,12
1741,14,12
1742,19,12
1743,14,12
1744,8,12
1745,15,12
1746,16,12
1747,14,12
1748,13,12
1749,11,12
1750,13,12
1751,17,12
1752,16,12
1753,18,12
1754,14,12
1755,9,12
1756,16,12
1757,16,12
1758,22,12
1759,14,12
1760,21,12
1761,15,12
1762,16,12
1763,13,12
1764,15,12
1765,7,12
1766,13,12
1767,9,12
1768,19,12
1769,14,12
1770,14,12
1771,13,12
1772,20,12
1773,19,12
1774,14,12
1775,16,12
1776,12,12
1777,17,12
1778,17,12
1779,13,12
1780,14,12
1781,13,12
1782,13,12
1783,7,12
1784,12,12
1785,14,12
1786,20,12
1787,14,12
1788,17,12
1789,18,12
1790,16,12
1791,12,12
1792,12,12
1793,13,12
1794,15,12
1795,17,12
1796,18,12
1797,14,12
1798,11,12
1799,14,12
1800,19,12
1801,14,12
1802,19,12
1803,18,12
1804,14,12
1805,14,12
1806,13,12
1807,17,12
1808,14,12
1809,12,12
1810,16,12
1811,8,12
1812,21,12
1813,17,12
1814,14,12
1815,12,12
1816,14,12
1817,10,12
1818,13,12
1819,22,12
1820,13,12
1821,17,12
1822,15,12
1823,15,12
1824,9,12
1825,16,12
1826,15,12
1827,17,12
1828,16,12
1829,9,12
1830,12,12
1831,18,12
1832,18,12
1833,11,12
1834,12,12
1835,11,12
1836,7,12
1837,20,12
1838,13,12
1839,13,12
1840,14,12
1841,16,12
1842,14,12
1843,15,12
1844,20,12
1845,13,12
1846,15,12
1847,17,12
1848,17,12
1849,16,12
1850,12,12
1851,16,12
1852,17,12
1853,10,12
1854,9,12
1855,22,12
1856,12,12
1857,16,12
1858,18,12
1859,9,12
1860,14,12
1861,13,12
1862,20,12
1863,17,12
1864,20,12
1865,13,12
1866,16,12
1867,18,12
1868,18,12
1869,12,12
1870,16,12
1871,14,12
1872,17,12
1873,12,12
1874,13,12
1875,14,12
1876,12,12
1877,16,12
1878,17,12
1879,15,12
1880,14,12
1881,9,12
1882,10,12
1883,11,12
1884,8,12
1885,7,12
1886,13,12
1887,9,12
1888,12,12
1889,8,12
1890,16,12
1891,19,12
1892,16,12
1893,8,12
1894,12,12
1895,12,12
1896,17,12
1897,15,12
1898,18,12
1899,14,12
1900,12,12
1901,20,12
1902,16,12
1903,15,12
1904,15,12
1905,21,12
1906,18,12
1907,17,12
1908,12,12
1909,17,12
1910,16,12
1911,14,12
1912,9,12
1913,17,12
1914,15,12
1915,9,12
1916,21,12
1917,10,12
1918,15,12
1919,14,12
1920,16,12
1921,16,12
1922,17,12
1923,11,12
1924,23,12
1925,19,12
1926,17,12
1927,15,12
1928,12,12
1929,16,12
1930,18,12
1931,10,12
1932,17,12
1933,16,12
1934,21,12
1935,11,12
1936,13,12
1937,12,12
1938,18,12
1939,17,12
1940,9,12
1941,16,12
1942,17,12
1943,15,12
1944,16,12
1945,17,12
1946,16,12
1947,7,12
1948,13,12
1949,10,12
1950,14,12
1951,15,12
1952,11,12
1953,23,12
1954,17,12
1955,16,12
1956,12,12
1957,19,12
1958,12,12
1959,10,12
1960,14,12
1961,17,12
1962,22,12
1963,18,12
1964,7,12
1965,14,12
1966,14,12
1967,18,12
1968,9,12
1969,18,12
1970,19,12
1971,18,12
1972,15,12
1973,14,12
1974,12,12
1975,14,12
1976,15,12
1977,14,12
1978,10,12
1979,16,12
1980,17,12
1981,10,12
1982,17,12
1983,16,12
1984,10,12
1985,17,12
1986,20,12
1987,24,12
1988,18,12
1989,15,12
1990,11,12
1991,14,12
1992,11,12
1993,13,12
1994,18,12
1995,19,12
1996,16,12
1997,20,12
1998,9,12
1999,10,12
2000,20,12
2001,21,12
2002,16,12
2003,18,12
2004,13,12
2005,19,12
2006,15,12
2007,18,12
2008,16,12
2009,18,12
2010,19,12
2011,16,12
2012,11,12
2013,9,12
2014,15,12
2015,14,12
2016,14,12
2017,14,12
2018,14,12
2019,18,12
2020,19,12
2021,20,12
2022,13,12
2023,11,12
2024,10,12
2025,14,12
2026,19,12
2027,16,12
2028,13,12
2029,12,12
2030,16,12
2031,16,12
2032,12,12
2033,13,12
2034,10,12
2035,17,12
2036,15,12
2037,13,12
2038,13,12
2039,10,12
2040,13,12
2041,20,12
2042,20,12
2043,9,12
2044,15,12
2045,14,12
2046,11,12
2047,15,12
2048,18,12
2049,8,12
2050,15,12
2051,19,12
2052,9,12
2053,13,12
2054,18,12
2055,16,12
2056,22,12
2057,11,12
2058,20,12
2059,9,12
2060,18,12
2061,13,12
2062,19,12
2063,15,12
2064,18,12
2065,18,12
2066,11,12
2067,16,12
2068,18,12
2069,13,12
2070,10,12
2071,13,12
2072,13,12
2073,16,12
2074,17,12
2075,13,12
2076,15,12
2077,14,12
2078,15,12
2079,9,12
2080,15,12
2081,12,12
2082,19,12
2083,10,12
2084,9,12
2085,12,12
2086,10,12
2087,17,12
2088,15,12
2089,20,12
2090,19,12
2091,15,12
2092,14,12
2093,12,12
2094,15,12
2095,10,12
2096,19,12
2097,16,12
2098,16,12
2099,7,12
2100,13,12
2101,10,12
2102,21,12
2103,14,12
2104,13,12
2105,11,12
2106,15,12
2107,15,12
2108,10,12
2109,9,12
2110,19,12
2111,9,12
2112,13,12
2113,11,12
2114,14,12
2115,14,12
2116,12,12
2117,14,12
2118,9,12
2119,16,12
2120,17,12
2121,11,12
2122,13,12
2123,12,12
2124,13,12
2125,21,12
2126,14,12
2127,11,12
2128,16,12
2129,17,12
2130,14,12
2131,13,12
2132,23,12
2133,17,12
2134,13,12
2135,15,12
2136,17,12
2137,15,12
2138,14,12
2139,11,12
2140,22,12
